"Q1Ahead_error","1h_forecast_revision","Q2Ahead_error","2h_forecast_revision","Q3Ahead_error","3h_forecast_revision"
-0.33,-0.9,-0.84,-1,-1.033333333,-1.2
-0.64,-0.2,-1.033333333,0,-1.396666667,-0.199999999999999
-0.133333333,-0.9,-0.496666667,-0.9,-0.94,-1
-0.096666667,-0.4,-0.54,-0.4,-0.956666667,NA
0.48,0.5,0.536666667,0.4,-0.00333333299999961,0.199999999999999
-0.153333333,0.13,-1.04,0.13,-1.886666667,0.23
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.0800000000000001,NA,-0.516666667,NA,-0.58,NA
-0.666666667,0.15,-0.7,0.12,-0.79,0
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.0100000000000002,NA,0.0933333329999999,NA,0.786666667,NA
0.376666667,NA,1.03,NA,1.286666667,NA
0.88,0.15,1.186666667,0.0999999999999996,1.026666667,0.17
0.136666667,1.05,-0.203333333,1.23,-0.433333333,1.15
-0.32,-0.3,-1.416666667,0.0999999999999996,-1.73,0.2
-1.416666667,0,-1.73,0,-2.14,0
0.176666667,0.7,0.78,0.6,0.936666667,0.8
0.38,0.4,0.536666667,0.4,0.196666667,0.600000000000001
-0.163333333000001,0.7,-1.103333333,1.3,-1.233333333,1.2
-1.066666667,-0.54,-1.35,-0.78,-1.99,-0.5
-1.106666667,-1,-1.82,-0.75,-2.916666667,-0.5
-0.419999999999999,-1.4,-1.016666667,-1.9,-1.23,-2.2
-0.716666667,-0.3,-0.93,-0.3,-1.29,-0.25
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.586666667,NA,0.976666667,NA,1.53,NA
-0.223333333,1.2,0.58,0.95,0.736666667,1
0.58,0,0.736666667,0,0.596666667,0
-0.263333333,1,-0.903333333,1.5,-1.133333333,1.5
-1.203333333,0.3,-1.633333333,0.5,-1.74,0.5
-0.57,-0.2,-0.33,-0.25,-0.153333333,-0.25
0.0699999999999994,-0.399999999999999,0.096666667,-0.25,-0.273333333,0.25
0.196666667,-0.0999999999999996,0.176666667,-0.45,0.26,-0.45
-0.773333333,0.95,-0.44,0.7,-0.203333333,0.55
-0.24,-0.2,-0.453333333,0.25,-0.703333333,0.5
-0.0533333329999994,-0.4,-0.353333333,-0.35,-0.51,-0.15
-0.253333333,-0.100000000000001,-0.31,-0.199999999999999,-0.446666667,0
-0.26,-0.0500000000000007,-0.446666667,0,-0.273333333,0
-0.196666667,-0.25,-0.273333333,0,-0.676666667,0
-0.746666667,-0.6,-0.893333333,-0.3,-1.146666667,0
-0.0499999999999998,0,0.643333332999999,-0.0999999999999996,0.819999999999999,0.4
-1.09,-1.25,-1.73,-1.6,-2.993333333,-1.6
-0.426666667,-0.0500000000000003,-0.916666667,-0.0499999999999998,-1.443333333,-0.0499999999999998
-0.366666667,-0.55,-0.863333333,-0.58,-1.43,-0.58
-0.0533333329999999,-0.81,-0.26,-1.17,-0.65,-1.24
-0.15,-0.11,-0.55,-0.1,-0.833333333,-0.1
-0.27,-0.28,-0.453333333,-0.38,-0.783333333,-0.38
-0.896666667,-0.71,-1.18,-0.69,-1.926666667,-0.74
-0.17,-1.01,-0.866666667,-1.06,-1.03,-1.18
-0.716666667,-0.15,-1.13,0.100000000000001,-1.79,0.32
-0.13,-1,-0.49,-1.3,-0.833333333,-1.25
-0.19,-0.3,-0.283333333,-0.55,-0.496666667,-0.6
-0.0333333329999999,-0.25,0.00333333300000005,-0.5,-0.28,-0.41
0.103333333,-0.1,-0.04,-0.24,0.0433333329999996,-0.23
-0.0299999999999998,-0.0100000000000002,-0.016666667,0.0599999999999996,0.606666667,0.0800000000000001
0.0133333329999998,-0.0299999999999998,0.536666667,0.0700000000000003,0.846666667,0.13
0.686666667,-0.15,0.976666667,-0.13,1.6,-0.0899999999999999
0.0866666670000003,0.89,0.87,0.73,1.326666667,0.6
-0.0333333329999999,0.17,-0.196666667,0.12,-0.44,0.38
0.313333333,-0.51,0.38,-0.82,0.523333333,-0.78
0.14,0.24,0.283333333,0.24,0.866666667,0.29
0.113333333,0.17,0.856666667,0.00999999999999979,1.516666667,-0.17
0.646666667,0.21,1.116666667,0.4,1.92,0.41
-0.143333333,1.26,0.63,1.29,1.086666667,1.29
0.52,0.109999999999999,0.976666667,0.109999999999999,0.836666667,0.109999999999999
0.136666667,0.84,-0.133333333,0.970000000000001,-0.363333333000001,0.970000000000001
-0.703333333,0.569999999999999,-0.903333333,0.539999999999999,-1,0.529999999999999
-0.173333333,-0.73,-0.29,-0.71,-0.62,-0.7
0.319999999999999,-0.609999999999999,0.0499999999999998,-0.67,0.17,-0.7
-0.24,0.29,0.13,0.04,0.236666667,-0.0699999999999994
0.44,-0.31,0.696666667,-0.46,0.766666667,-0.64
0.136666667,0.56,0.296666667,0.47,0.489999999999999,0.32
0.0366666669999995,0.260000000000001,0.34,0.149999999999999,0.516666667,-0.0199999999999996
-0.016666667,-0.18,-0.0733333329999999,-0.2,-0.246666667,-0.18
-0.00333333300000049,-0.0699999999999994,-0.156666667000001,-0.0899999999999999,-0.756666667,-0.0800000000000001
-0.140000000000001,-0.45,-0.403333333,-0.55,-0.653333333,-0.55
-0.233333333,0,-0.196666667,0,-0.44,0
-0.096666667,-0.1,-0.24,-0.2,-0.156666667,-0.2
-0.14,-0.0999999999999996,-0.00666666700000018,-0.15,0.686666667,-0.1
0.143333333,-0.15,0.886666667,-0.2,1.276666667,-0.0999999999999996
0.886666667,0,1.276666667,0,2.08,0
0.726666667,0.55,1.38,0.7,1.886666667,0.6
1.18,0.2,1.686666667,0.2,1.546666667,0.3
0.0533333329999999,-0.15,0.0800000000000001,-0.17,0.193333333,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.47,NA,0.946666667,NA,0.776666667,NA
0.486666667,0,0.876666667,0,1.58,0
-0.423333333,1.3,0.180000000000001,1.4,0.436666667,1.5
0.38,-0.199999999999999,0.636666667,-0.2,0.296666667,-0.100000000000001
0.0366666669999995,0.600000000000001,-0.503333333,0.8,-0.933333333,0.899999999999999
-1.003333333,0.5,-1.133333333,0.2,-1.24,0.2
-0.433333333,-0.7,-0.74,-0.5,-1.27,-0.0999999999999996
-0.140000000000001,-0.6,-0.470000000000001,-0.8,-0.380000000000001,-0.8
-0.27,-0.2,0.119999999999999,-0.5,0.196666667,-0.5
0.22,-0.100000000000001,0.396666667,-0.2,0.276666667,-0.2
-0.00333333299999961,0.399999999999999,-0.123333333,0.399999999999999,0.159999999999999,0.2
-0.123333333,0,0.0599999999999996,0.0999999999999996,0.146666667,0.100000000000001
0.0599999999999996,0,0.146666667,0,0.246666667,0
0.0466666670000002,0.0999999999999996,0.0466666670000002,0.2,0.0899999999999999,0.2
-0.453333333,0.5,-0.41,0.5,-0.446666667,0.5
-0.00999999999999979,-0.4,-0.0466666669999993,-0.4,-0.123333333,-0.2
-0.276666667,0.0999999999999996,-0.846666667,0.0999999999999996,-0.693333333,0.0999999999999996
-0.746666667,-0.0999999999999996,-0.293333333000001,-0.399999999999999,-0.0466666670000002,-0.6
0.806666667,-1.1,1.053333333,-1.1,1.25,-1
0.453333333,0.6,0.65,0.6,1.043333333,0.6
0.0500000000000007,0.6,0.443333333,0.6,0.92,0.6
-0.056666667,0.5,0.42,0.5,0.813333332999999,0.300000000000001
0.319999999999999,0.100000000000001,0.513333332999999,0.3,0.816666667,0.4
-0.183333333,-0.5,-1.583333333,-0.3,-2.74,-0.3
-1.183333333,-0.4,-2.34,-0.4,-2.83,-0.4
-0.84,-1.5,-1.13,-1.7,-2.393333333,-1.7
-0.63,-0.5,-1.893333333,-0.5,-2.08,-0.5
0.0133333330000001,-0.4,-0.656666667,-0.4,-1.366666667,-0.5
-0.256666667,-0.4,-1.066666667,-0.3,-1.643333333,-0.4
-0.366666667,-0.7,-0.543333333,-1.1,-0.86,-1.5
-0.543333333,0,-0.66,-0.2,-0.97,-0.5
-0.16,-0.5,-0.47,-0.5,-0.983333333,-0.5
-0.27,-0.2,-0.283333333,-0.7,-0.483333333,-1
0.016666667,-0.3,0.016666667,-0.5,-0.0233333330000001,-0.8
0.186666667,0.4,0.506666667,0.4,0.536666667,0.5
0.206666667,0.3,0.436666667,0.1,0.263333333,0.2
0.336666667,0.1,0.563333333,-0.3,0.59,-0.33
-0.036666667,0.6,0.16,0.43,0.326666667,0.2
0.0600000000000001,0.0999999999999996,0.0266666670000002,0.3,0.393333333,0.3
0.0266666670000002,0,0.293333333000001,0.0999999999999996,0.403333333,0.0999999999999996
-0.00666666700000018,0.300000000000001,0.203333333,0.2,0.406666667,0.0999999999999996
0.203333333,0,0.406666667,0,0.403333333,0
0.00666666699999929,0.4,0.00333333299999961,0.4,0.0833333329999997,0.4
-0.246666667,0.25,-0.166666667,0.25,-0.413333333000001,0.25
-0.116666667,-0.0500000000000007,-0.363333333,-0.0500000000000007,-0.596666667,0
-0.363333333,0,-0.596666667,0,-1.51,0
-0.646666667,0.0499999999999998,-1.51,0,-2.856666667,0
-1.51,0,-2.856666667,0,-3.273333333,0
-1.706666667,-1.15,-2.223333333,-1.05,-2.356666667,-1.05
-0.353333333,-1.87,-0.406666667,-1.95,-1.603333333,-2
0.343333333,-0.75,-0.853333333,-0.75,-0.936666667,-1.25
-1.353333333,0.5,-1.486666667,0.55,-1.876666667,0.4
-0.386666667,-1.1,-0.426666667,-1.45,-0.443333333,-1.7
-0.126666667,-0.3,-0.143333333,-0.3,-0.243333333,-0.3
-0.073333333,-0.07,-0.203333333,-0.04,-0.153333333,-0.04
-0.203333333,0,-0.153333333,0,-0.133333333,0
-0.143333333,-0.01,-0.103333333,-0.03,-0.123333333,-0.02
-0.00333333299999999,-0.1,-0.043333333,-0.08,-0.113333333,-0.05
-0.043333333,0,-0.113333333,0,-0.173333333,0
-0.113333333,0,-0.173333333,0,-0.303333333,-0.15
-0.023333333,-0.15,-0.103333333,-0.2,-0.126666667,-0.35
-0.103333333,0,-0.126666667,0,-0.136666667,0
-0.126666667,0,-0.136666667,0,-0.233333333,0
-0.086666667,-0.05,-0.083333333,-0.15,-0.113333333,-0.6
0.016666667,-0.1,0.036666667,-0.15,-0.046666667,-0.2
0.036666667,0,0.00333333299999999,-0.05,-0.063333333,-0.05
0.00333333299999999,0,-0.063333333,0,-0.113333333,0
-0.063333333,0,-0.113333333,0,-0.15,-0.05
-0.032133333,-0.0812,-0.0783,-0.0717,-0.105266667,-0.1114
-0.0364,-0.0419,-0.059966667,-0.0453,-0.037466667,-0.0489
-0.031466667,-0.0285,-0.006666667,-0.0308,-0.038733333,-0.0305
0.025533333,-0.0322,-0.001733333,-0.037,-0.028566667,-0.0423
0.002566667,-0.0043,-0.017366667,-0.0112,-0.031633333,-0.021
-0.024166667,0.0068,-0.039433333,0.00780000000000001,-0.052666667,0.00899999999999999
-0.007833333,-0.0316,-0.016366667,-0.0363,-0.018933333,-0.0419
-0.003166667,-0.0132,-0.003733333,-0.0152,-0.0484,-0.0206
-0.000633333,-0.0031,-0.0073,-0.0411,-0.685,0.571
-0.025,-0.22,-0.135,-0.15,-0.0625,-0.1725
0.077,-0.212,0.1404,-0.2029,0.0521666669999999,-0.1921
0.1525,-0.0121,0.083566667,-0.0314000000000001,0.046466667,-0.0574000000000001
-0.038333333,0.1219,-0.118333333,0.1648,-0.0149999999999999,0.1734
0.12,0.12,0.19,0.14,0.276666667,0.22
-0.1604,0.3504,-0.0213333330000003,0.298,-0.154033333,0.3307
-0.14,-0.0999999999999996,-0.206666667,-0.0499999999999998,0.286666667,-0.0499999999999998
-0.0899999999999999,-0.3,-0.256666667,-0.2,0.486666667,-0.3
-0.156666667,-0.1,0.386666667,0.1,1.076666667,0.1
0.386666667,0,0.726666667,0.35,1.53,0.55
0.0766666669999996,0.65,0.53,1,0.636666667,1.1
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.783333333000001,NA,-1.24,NA,-1.87,NA
-0.59,-0.65,-1.32,-0.55,-1.48,0
-0.12,-1.2,0.17,-1.65,0.246666667,-1.35
-0.143333333,-0.45,-0.66,-0.8,-1.27,-1.3
-0.083333333,-0.25,-0.083333333,-0.4,0.026666667,-0.45
-0.083333333,0,-0.0733333329999999,0.0999999999999999,0.236666667,0.2
0.076666667,-0.15,0.286666667,-0.05,0.506666667,0
0.036666667,0.25,0.00666666700000018,0.5,0.236666667,0.55
-0.0833333329999997,0.0899999999999999,-0.383333333,0.62,-0.556666667,0.77
0.336666667,-0.72,0.363333333,-0.92,0.61,-1.18
0.0133333329999998,0.35,0.16,0.45,0.176666667,0.65
0.0600000000000001,0.0999999999999996,0.076666667,0.1,0.393333333,0.1
-0.0733333329999999,0.15,0.193333333,0.2,0.203333333,0.25
0.193333333,0,0.203333333,0,0.156666667,0
0.203333333,0,0.156666667,0,0.403333333,-0.25
0.056666667,0.0999999999999996,0.253333333,0.15,0.633333333,0
-0.246666667,0.5,-0.116666667,0.75,-0.213333333,0.7
-0.016666667,-0.0999999999999996,-0.0633333330000001,-0.15,-0.346666667,-0.0999999999999996
-0.263333333,0.2,-0.346666667,0,-1.11,0
-0.863333333,-0.76,-0.856666667,-0.9,-2.153333333,-0.8
-0.00666666700000018,-0.25,0.686666667,-0.25,0.926666667,-0.25
-0.853333333,0.25,-1.083333333,0.25,-1.19,0.25
-0.433333333,-0.65,-0.59,-0.600000000000001,-0.92,NA
-0.140000000000001,-0.449999999999999,-0.470000000000001,-0.449999999999999,-0.380000000000001,-0.8
-0.0700000000000003,-0.4,0.17,-0.550000000000001,0.196666667,-0.75
NA,NA,NA,NA,NA,NA
0.096666667,-0.0499999999999998,0.096666667,-0.3,-0.0600000000000005,-0.0999999999999996
0.286666667,0.1,0.676666667,0,1.38,-0.1
0.676666667,0,1.23,0.15,1.736666667,0
0.48,0.75,0.936666667,0.8,0.796666667,0.6
-0.733333333,-0.11,-0.84,-0.0200000000000005,-1.07,0
-0.54,-0.3,-0.87,-0.2,-0.98,0
-0.37,-0.5,-0.180000000000001,-0.8,-0.00333333299999961,-0.9
-0.123333333,0.0999999999999996,-0.04,0.5,0.0466666670000002,0.4
0.98,-0.600000000000001,1.436666667,-0.4,1.396666667,-0.399999999999999
0.436666667,1,0.296666667,1.1,0.0666666669999998,1.1
-0.303333333,0.600000000000001,-0.433333333,0.5,-0.54,0.5
-0.533333333000001,0.100000000000001,-0.74,0.2,-1.07,0.4
-0.24,-0.5,-0.67,-0.4,-0.680000000000001,-0.399999999999999
-0.470000000000001,-0.199999999999999,-0.380000000000001,-0.3,-0.303333333,-0.5
0.72,-1.1,0.896666667,-1.2,0.876666667,-1.5
NA,NA,NA,NA,NA,NA
0.146666667,NA,0.246666667,NA,0.29,NA
0.0466666670000002,0.2,0.0899999999999999,0.2,0.0533333330000003,0.2
-0.0800000000000001,0.17,-0.056666667,0.11,-0.123333333,0
-0.246666667,0.19,-0.253333333,0.130000000000001,-0.276666667,0.0299999999999994
-0.323333333,0.0699999999999994,-0.676666667,0.4,-1.346666667,0.6
0.0233333330000001,-0.7,-0.246666667,-1.1,0.106666667,-1.3
-1.046666667,0.8,-0.793333333000001,0.9,-0.746666667,1.1
-0.223333333,-0.57,-0.0666666669999998,-0.680000000000001,0.260000000000001,-0.91
0.0666666669999998,0.96,-0.423333333,1.3,-0.653333333,1.1
-0.613333333,0.19,-0.753333333,0.100000000000001,-0.77,0.0100000000000007
-0.423333333,-0.33,-0.65,-0.12,-1.34,0.449999999999999
0,-0.65,-0.49,-0.85,-0.510000000000001,-0.71
-0.513333333,0.85,-0.653333333,0.75,-0.883333333,0.75
-0.903333333,0.25,-1.633333333,0.75,-1.49,0.75
-0.383333333,-1.25,-0.49,-1,-0.82,NA
0.00999999999999979,-0.5,-0.0700000000000003,-0.75,0.0199999999999996,-0.75
-0.220000000000001,0.15,0.0199999999999996,0,0.096666667,0
0.0199999999999996,0,0.096666667,0,-0.0233333330000001,0
-0.0533333330000003,0.15,-0.173333333,0.15,0.159999999999999,-0.0999999999999996
-1.103333333,0.2,-1.633333333,0.2,-1.74,0
-0.933333333,-0.7,-1.54,-0.2,-2.37,0.0999999999999996
-0.24,-1.3,-0.77,-1.6,-1.28,-1.5
NA,NA,NA,NA,NA,NA
-0.0800000000000001,NA,NA,NA,-0.723333333,NA
-0.303333333,NA,-1.023333333,0.3,-1.14,0
-0.523333333,-0.5,-0.94,-0.2,-1.353333333,0
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.223333333,-0.2,-0.476666667,-0.3,-1.246666667,-0.4
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.0133333329999994,NA,0.266666667,NA,0.166666667,NA
-0.583333333,0.85,-0.733333333,0.9,-2.083333333,0.850000000000001
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.0699999999999998,NA,-1.293333333,NA,-1.58,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.03,-0.25,0.016666667,-0.25,0.016666667,-0.25
0.176666667,-0.1,0.486666667,0,1.006666667,0
-0.413333333,0.9,-0.0933333329999999,1.1,0.536666667,0.9
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.39,NA,-0.173333333,NA,0.143333333,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.396666667,0.5,-0.86,-0.15,-2.306666667,-0.100000000000001
-1.76,0.9,-3.106666667,0.800000000000001,-3.523333333,0.7
-1.406666667,-1.7,-1.973333333,-1.55,-2.356666667,-1.3
-0.043333333,-0.1,-0.00333333299999999,-0.1,0.00666666700000001,-0.1
0.146666667,-0.15,0.106666667,-0.1,0.086666667,-0.1
0.056666667,0.05,0.036666667,0.05,0.026666667,0.05
-0.153333333,0.1,-0.176666667,0.1,-0.236666667,0.1
NA,NA,NA,NA,NA,NA
0.086666667,NA,0.103333333,NA,0.086666667,NA
-0.335,0,-0.501666667,0,-0.588333333,0
NA,NA,NA,NA,NA,NA
-0.338333333,NA,-0.618333333,NA,-0.828333333,NA
-0.268333333,-0.35,-0.478333333,-0.35,-0.595,-0.35
-0.203333333,-0.275,-0.345,-0.25,-0.185,-0.5
-0.095,-0.25,0.0649999999999999,-0.25,0.115,-0.225
0.0649999999999999,0,0.09,0.025,0.036666667,-0.0249999999999999
0.115,-0.025,0.0116666670000001,0.0249999999999999,-0.068333333,0
-0.238333333,0.25,-0.068333333,0,0.0350000000000001,0
-0.068333333,0,0.0350000000000001,0,0.0650000000000002,0
0.0350000000000001,0,0.0650000000000002,0,0.0150000000000001,0
NA,NA,NA,NA,NA,NA
0.109999999999999,-0.949999999999999,-0.0200000000000005,-1.35,0.0699999999999994,-1.3
-0.0700000000000003,0.0499999999999998,0.0699999999999994,0,0.396666667,-0.2
-0.59,0,-1.22,0,-1.33,-0.15
-0.0900000000000007,-0.35,-0.453333333,-0.25,-0.703333333,-0.25
-0.203333333,-0.25,-0.703333333,0,-1.16,0.25
-0.303333332999999,-0.4,-0.51,-0.65,-1.046666667,-0.4
-0.21,-0.3,-0.496666667,-0.55,-1.073333333,-0.55
-0.246666667,-0.25,-0.823333333,-0.25,-1.476666667,-0.25
-0.123333333,-0.7,-0.426666667,-1.05,-1.246666667,-0.8
0.056666667,-0.800000000000001,-0.0466666670000002,-1,-0.0999999999999996,-1
-0.0466666670000002,0,-0.0999999999999996,0,-0.206666667,0
0.15,-0.25,0.293333333,-0.5,0.27,-0.25
-0.0200000000000005,-0.569999999999999,-0.37,-0.57,-0.24,-0.66
-0.41,0.04,-0.45,0.21,-0.413333333,0.319999999999999
NA,NA,NA,NA,NA,NA
0.096666667,NA,0.0666666669999998,NA,0.239999999999999,NA
-0.203333333,0.27,-0.31,0.55,-0.373333333,0.68
-0.0900000000000007,-0.22,-0.263333332999999,-0.11,-0.373333333,-0.00999999999999979
-0.13,-0.430000000000001,-0.316666667,-0.27,-0.423333333,-0.13
-0.166666666999999,-0.15,-0.283333333,-0.140000000000001,-0.266666667,NA
0.016666667,-0.3,0.0633333330000001,-0.33,-0.366666667000001,-0.31
-0.136666667,0.2,-0.706666667,0.34,-0.443333333,NA
-0.016666667,0.43,0.21,0.600000000000001,0.663333333,0.61
-0.640000000000001,0.300000000000001,-1.27,0.8,-1.18,1.1
-0.77,-0.5,-0.680000000000001,-0.5,-0.403333333,-0.4
0.119999999999999,-0.8,0.296666667,-0.7,0.276666667,-0.5
0.0466666670000002,0.25,0.0766666669999996,0.2,0.26,0.3
-0.173333333,0.25,-0.04,0.3,-0.0533333329999994,0.5
-0.340000000000001,0.300000000000001,-0.303333332999999,0.25,-0.153333333,0.2
-0.253333333,-0.0499999999999998,-0.253333333,0.0999999999999996,-0.0600000000000005,0.25
-0.703333333,0.45,-0.66,0.6,-0.546666666999999,0.8
-0.36,-0.3,-0.446666667,-0.0999999999999996,-0.423333333,0.15
-0.346666667,-0.0999999999999996,-0.423333333,0,-0.576666667,0.25
-0.423333333,0,-0.626666667,0.0499999999999998,-1.126666667,0.0800000000000001
-0.576666667,-0.0499999999999998,-1.146666667,0.0200000000000005,-0.943333333,0.17
-0.846666667,-0.300000000000001,-0.793333333000001,-0.149999999999999,-0.746666667,0.100000000000001
0.206666666999999,-1,0.253333333,-1,0.45,-1
0.00333333299999961,0.25,0.300000000000001,0.149999999999999,0.943333333,0
0.45,-0.149999999999999,1.143333333,-0.2,1.52,0.0499999999999998
0.393333332999999,0.75,0.52,1,0.813333332999999,0.9
0.369999999999999,0.15,0.613333333,0.199999999999999,1.066666667,0.15
-0.136666667,0.75,0.166666667,0.899999999999999,0.166666667,1.15
-0.183333333,0.350000000000001,-0.183333333,0.350000000000001,-1.383333333,0.350000000000001
-0.0333333329999999,-0.15,-1.233333333,-0.15,-2.39,-0.15
-1.333333333,0.100000000000001,-2.44,0.0499999999999998,-2.93,0.0499999999999998
-0.74,-1.7,-1.23,-1.7,-2.543333333,-1.65
-0.0800000000000001,-1.15,-1.343333333,-1.2,-1.58,-1.4
-1.393333333,0.0499999999999998,-1.63,0.0500000000000003,-1.886666667,0.1
-0.33,-1.3,-0.636666667,-1.25,-1.256666667,-0.9
-0.036666667,-0.6,-0.656666667,-0.6,-1.616666667,-0.6
-0.256666667,-0.4,-1.116666667,-0.5,-1.993333333,-0.45
-0.366666667,-0.75,-0.593333333,-1.4,-0.96,-2.1
-0.143333333,-0.45,-0.66,-0.3,-1.52,-0.25
-0.16,-0.5,-0.37,-1.15,-0.483333333,-2.6
-0.27,-0.1,-0.333333333,-0.15,-0.633333333,-0.45
-0.123333333,-0.05,0.086666667,-0.05,0.506666667,0
0.486666667,-0.4,0.826666667,-0.32,0.956666667,-0.32
-0.24,0.3,-0.273333333,0.55,-0.256666667,0.7
-0.173333333,-0.0999999999999996,0.143333333,-0.4,0.453333333,-0.5
0.143333333,0,0.453333333,0,0.256666666999999,0.300000000000001
-0.0466666670000002,0.5,0.156666667,0.0999999999999996,0.0533333330000003,0.0999999999999996
0.156666667,0,0.103333333,-0.0499999999999998,-0.216666667,0
-0.166666667,0.27,-0.136666667,-0.0800000000000001,-0.633333333,0.0700000000000003
0.0333333329999999,-0.17,-0.463333333,-0.17,-1.146666667,-0.18
-0.413333333000001,-0.0499999999999998,-1.046666667,-0.100000000000001,-2.11,0
-0.946666667,-0.0999999999999996,-2.11,0,-3.506666667,0.0499999999999998
-1.66,-0.45,-3.206666667,-0.3,-3.823333333,-0.0999999999999996
-2.056666667,-1.15,-2.663333333,-1.16,-3.086666667,-0.97
-0.773333333,-1.89,-1.156666667,-1.93,-2.653333333,-1.93
-0.306666667,-0.85,-1.853333333,-0.8,-2.236666667,-0.85
-1.923333333,0.0700000000000003,-2.296666667,0.0599999999999996,-2.686666667,-0.04
-0.486666667,-1.81,-0.826666667,-1.86,-1.343333333,-1.66
-0.126666667,-0.7,-0.143333333,-1.2,-0.343333333,-1.6
-0.143333333,0,-0.293333333,-0.05,-0.393333333,-0.1
-0.243333333,-0.05,-0.243333333,-0.15,-0.753333333,-0.15
-0.043333333,-0.2,-0.203333333,-0.55,-0.643333333,-0.4
-0.00333333299999999,-0.2,-0.113333333,-0.53,-0.273333333,-0.79
-0.043333333,-0.07,-0.263333333,-0.00999999999999995,-0.773333333,-0.0599999999999999
-0.013333333,-0.25,-0.073333333,-0.7,-0.553333333,-0.9
-0.023333333,-0.05,-0.103333333,-0.45,-0.176666667,-0.75
-0.086666667,-0.05,-0.133333333,-0.55,-0.113333333,-1.3
0.026666667,-0.16,0.036666667,-0.15,0.023333333,-0.52
-0.013333333,-0.05,-0.063333333,-0.05,-0.15,-0.3
-0.063333333,0,-0.1,-0.05,-0.166666667,-0.4
-0.04,-0.06,-0.066666667,-0.1,-0.036666667,-0.35
-0.036666667,-0.03,-0.026666667,-0.01,-0.083333333,-0.02
-0.017766667,-0.00889999999999999,-0.085133333,0.0018,-0.128866667,0.0122
-0.013333333,-0.0718,-0.036666667,-0.0922,-0.153333333,-0.1242
-0.056666667,0.02,-0.093333333,-0.06,-0.156666667,-0.02
-0.063333333,-0.03,-0.126666667,-0.03,-0.193333333,-0.02
-0.086666667,-0.04,-0.173333333,-0.02,-0.38,-0.05
-0.322766667,-0.6489,-0.514333333,-0.6185,-0.747133333,-0.5171
0.100766667,-0.6151,-0.010333333,-0.7368,-0.098733333,-0.8517
-0.0432,-0.2268,0.0324,-0.2424,0.1634,-0.3234
0.0399999999999999,-0.00759999999999994,0.09,0.0734,-0.0133333330000001,0.1544
0.18,-0.0900000000000001,0.076666667,-0.0900000000000001,0.146666667,-0.04
-0.163333333,0.24,-0.0933333330000001,0.24,0.0600000000000001,0.23
-0.0133333330000001,-0.0800000000000001,0.0900000000000001,-0.03,0.15,-0.01
NA,NA,NA,NA,NA,NA
-0.57,NA,-0.380000000000001,NA,-0.103333333,NA
-0.523333333,-0.3,-0.44,-0.0999999999999996,-0.203333333,-0.35
-0.246666667,-0.600000000000001,-0.523333333,-0.3,-0.676666667,-0.0499999999999998
0.226666667,-0.75,-0.0766666670000005,-0.6,-0.746666667,-0.5
0.0533333329999994,1,0.0500000000000007,0.899999999999999,0.243333333,0.9
0.100000000000001,-0.0499999999999998,0.393333332999999,-0.149999999999999,0.819999999999999,-0.0999999999999996
-0.256666667,0.649999999999999,0.0199999999999996,0.8,0.313333332999999,0.9
0.77,-0.45,1.096666667,-0.5,0.976666667,-0.5
-0.00333333299999961,1.1,-0.223333333,1.2,-0.44,1.25
-0.0233333330000001,-0.2,0.159999999999999,-0.6,0.246666667,-0.9
0.0599999999999996,0.0999999999999996,0.296666667,-0.0499999999999998,0.296666667,0.0499999999999998
0.246666667,0.0499999999999998,0.246666667,0.0499999999999998,0.59,-0.25
-0.00333333299999961,0.25,-0.0300000000000002,0.62,0.153333333,0.4
-0.21,0.18,-0.346666667,0.5,-0.223333333,0.4
0.153333333,-0.5,0.226666667,-0.45,0.323333333,-0.5
-0.0233333330000001,0.25,0.0733333329999999,0.25,-0.346666667,0.0999999999999996
0.0500000000000007,0.3,0.443333333,0.5,1.02,0.6
0.243333333,0.2,0.67,0.35,1.163333333,0.25
