Bias_data_mat_h31,Bias_data_mat_h32,Bias_data_mat_h33
411,145,0.24
411,146,0.54
411,147,0.216666667
411,148,-0.113333333
411,149,-0.4
411,150,-0.92
414,38,-0.623333333
414,39,-1.66
414,40,-1.406666667
414,41,-1.32
414,42,-2.016666667
414,43,-2.13
414,44,-0.74
414,45,-0.633333333
414,46,-0.346666667
414,47,0.21
414,48,0.693333333
414,49,1.236666667
414,50,1.576666667
414,51,1.58
414,52,1.936666667
414,53,1.596666667
414,55,-0.59
414,56,-1.82
414,57,-0.73
414,60,0.46
414,61,-0.553333332999999
414,62,-0.153333333
414,63,0.0899999999999999
414,64,-0.516666667
414,65,0.376666667
414,66,-0.176666667
414,67,-0.846666667
414,68,-1.103333333
414,69,-1.146666667
414,71,0.743333333
414,72,0.92
414,73,0.613333333
414,75,-0.0833333329999997
416,38,-1.373333333
416,39,-1.96
416,40,-2.906666667
416,41,-3.02
416,42,-2.016666667
416,43,-1.43
416,44,-1.94
416,45,-1.033333333
416,46,-0.596666667
416,47,-0.94
416,48,0.0433333329999996
416,49,0.736666667
416,50,1.326666667
416,51,1.48
416,52,0.986666667
416,54,0.616666667
416,55,-0.74
416,56,-0.32
420,38,-0.773333333
420,40,-1.856666667
420,42,-1.726666667
420,43,-0.48
420,45,-0.133333333
420,46,-0.246666667
420,47,-0.19
420,49,0.606666667
420,50,0.926666667
420,51,NaN
420,52,1.786666667
420,53,1.146666667
420,54,-0.633333333
420,55,-1.24
420,56,-1.02
420,57,-0.73
420,58,-0.453333333
420,59,-0.0233333330000001
420,60,-0.19
420,62,0.0466666670000002
420,63,0.0899999999999999
420,64,0.00333333300000049
420,65,0.0266666669999998
420,66,-0.176666667
420,67,-0.696666667000001
420,68,-0.793333333000001
420,69,-0.796666667
420,70,0.15
420,72,1.27
420,73,0.813333332999999
420,74,NaN
420,75,0.216666667
420,76,-1.783333333
420,77,-1.94
420,78,-2.38
420,81,-1.436666667
420,82,-0.356666667
420,84,-1.643333333
420,85,-1.61
420,87,-1.883333333
420,88,-1.783333333
420,89,-0.823333333
420,90,-0.263333333
420,92,0.586666667
420,93,0.563333333
420,94,0.61
420,95,0.576666667
420,97,0.953333333
420,98,0.606666667
420,99,0.503333333
420,101,-0.0633333330000001
420,102,-0.296666666999999
420,103,-0.91
420,104,-2.256666667
420,105,-2.673333333
420,106,-2.006666667
420,107,-2.003333333
420,109,-1.826666667
420,110,-0.943333333
420,111,-0.243333333
420,112,-0.193333333
420,113,-0.053333333
420,115,-0.363333333
420,117,-0.153333333
420,118,-0.176666667
420,119,-0.286666667
420,120,-0.233333333
420,121,-0.113333333
420,122,0.00333333299999999
420,123,-0.013333333
420,124,-0.013333333
420,125,0.02
420,127,-0.006666667
420,128,-0.053333333
420,129,-0.066666667
420,130,-0.073333333
420,131,-0.076666667
420,132,-0.073333333
420,133,-0.13
421,38,-1.523333333
421,39,-1.26
421,40,-2.206666667
421,41,-2.32
421,42,-2.216666667
421,43,-1.23
421,44,-2.04
421,45,-0.433333333
421,46,-0.246666667
421,47,-0.54
421,48,NaN
421,49,0.386666667
421,50,0.846666667
421,51,1.55
421,52,1.236666667
421,53,0.846666667
421,54,-0.633333333
421,55,-0.44
421,56,-0.77
421,57,0.52
421,58,0.796666667
421,59,0.976666667
421,60,0.0599999999999996
421,61,0.0466666670000002
421,62,0.0466666670000002
421,63,0.49
421,64,-0.396666667
421,65,-0.623333333
421,66,-0.576666667
421,68,-1.343333333
421,69,-1.196666667
421,70,0.4
421,71,0.393333332999999
421,72,0.819999999999999
421,74,0.116666667
421,75,0.116666667
421,76,-1.483333333
421,77,-2.34
421,78,-2.83
421,79,-3.193333333
421,80,-2.68
421,81,-2.786666667
421,83,-2.466666667
421,84,-3.293333333
421,85,-2.06
421,86,-1.02
421,87,-1.833333333
421,88,-0.383333333
421,89,-0.573333333
421,90,-0.613333333
421,91,-0.293333333
421,92,-0.0633333330000001
421,93,-0.936666667
421,94,-1.04
421,95,-0.173333333
421,96,-0.00666666700000018
421,97,0.203333333
421,98,0.306666667
421,99,0.0533333330000003
421,100,-0.0666666669999998
421,102,-0.346666667
421,103,-1.21
421,104,-2.256666667
421,106,-2.206666667
421,107,-2.803333333
421,108,-3.086666667
421,109,-2.576666667
421,110,-1.343333333
421,111,-0.543333333
421,112,-0.493333333
421,114,-1.543333333
421,115,-2.163333333
421,116,-1.423333333
421,117,-0.753333333
421,118,-0.826666667
421,122,-0.096666667
421,123,-0.113333333
421,124,-0.163333333
421,125,-0.17
421,127,-0.106666667
421,128,-0.173333333
421,129,-0.136666667
421,130,-0.223333333
421,131,-0.326666667
421,132,-0.373333333
421,134,-1.18
421,135,-0.826666667
421,137,-1.043333333
421,138,-0.653333333
421,139,-1.07
421,140,-1.06
421,141,-0.46
421,142,-0.113333333
421,143,-0.243333333
421,144,-0.04
421,145,-0.0399999999999998
421,146,0.16
421,147,0.0866666669999998
421,148,-0.0933333329999999
421,149,-0.39
421,150,-0.97
422,38,-1.423333333
422,39,-0.26
422,40,-1.606666667
422,41,-1.96
422,42,-2.216666667
422,43,-1.73
422,44,-2.24
422,46,-0.196666667
422,47,-0.74
422,48,-0.656666667
422,49,0.386666667
422,50,0.776666667
422,51,1.48
422,98,0.406666667
422,99,0.403333333
422,100,0.233333333
422,101,0.236666667
422,102,-0.196666667
422,104,-2.456666667
422,105,-2.373333333
422,106,-2.506666667
422,107,-1.903333333
422,108,-1.286666667
422,113,-0.353333333
422,114,-0.503333333
422,115,-0.563333333
422,116,-1.073333333
422,117,-0.103333333
422,118,-0.626666667
422,119,-0.136666667
422,120,-0.483333333
422,121,-0.463333333
422,122,0.023333333
422,123,0.056666667
422,124,0.036666667
422,125,0
422,127,-0.036666667
422,128,-0.053333333
422,129,-0.016666667
422,130,-0.003333333
422,131,-0.056666667
422,132,-0.023333333
422,133,-0.16
422,134,-0.01
422,135,-0.066666667
422,136,-0.213333333
422,137,-0.443333333
422,138,-0.503333333
422,139,0.17
422,140,0.09
422,141,0.0587
422,142,0.076666667
422,143,-0.0490333330000001
422,144,-0.04
422,145,0.23
422,146,0.2812
422,147,0.147766667
422,148,-0.150833333
422,149,-0.522
423,38,-2.073333333
423,40,-1.996666667
423,41,-1.92
423,42,-1.996666667
423,43,-1.34
423,44,-1.28
423,45,-0.823333333
423,46,0.173333333
423,47,-0.2
423,48,0.253333333
423,49,0.796666667
423,52,2.016666667
423,54,-0.333333333000001
423,56,-0.95
423,57,-0.58
423,58,-0.103333333
423,60,-0.12
423,63,0.22
423,64,-0.376666666999999
423,65,0.0466666670000002
423,69,NaN
423,70,-0.22
423,73,1.173333333
423,74,NaN
423,76,-0.893333333
423,77,-1.94
423,78,-3.01
423,79,-3.953333333
423,80,-2.44
423,82,-0.616666667
423,83,-0.206666667
423,84,-0.623333333
423,86,-0.51
423,91,NaN
423,94,1.64
423,96,0.333333333000001
423,97,0.703333333
423,100,-0.016666667
423,101,-0.763333333
423,104,-2.830166667
423,107,-2.353333333
423,110,-0.533333333
423,111,-0.093333333
423,112,-0.213333333
423,113,-0.073333333
423,116,-0.253333333
423,117,-0.423333333
423,119,-0.186666667
423,120,-0.547033333
423,121,-0.203333333
423,123,-0.008233333
423,124,-0.00333333299999999
423,125,-0.0352
423,127,-0.006666667
423,134,-0.06
423,135,-0.156666667
424,38,-1.123333333
424,39,-0.96
424,40,NaN
424,41,-3.07
424,42,-1.916666667
424,43,-0.68
424,44,-1.04
424,45,0.466666667
424,46,0.503333333
424,47,-0.44
424,48,NaN
424,49,0.986666667
424,50,1.276666667
424,52,0.236666667
424,96,NaN
424,97,NaN
424,98,NaN
424,99,NaN
424,100,NaN
424,101,NaN
424,102,NaN
424,103,NaN
424,104,NaN
424,105,NaN
424,106,NaN
424,107,NaN
424,108,NaN
424,109,NaN
424,111,NaN
424,112,NaN
424,113,NaN
424,114,NaN
424,115,NaN
424,116,NaN
424,117,NaN
424,118,NaN
424,119,NaN
424,120,NaN
424,122,NaN
424,123,NaN
424,124,NaN
424,125,NaN
424,129,NaN
424,131,NaN
424,136,NaN
424,137,NaN
424,138,NaN
424,139,NaN
424,140,NaN
424,141,NaN
424,142,NaN
424,143,NaN
424,144,NaN
424,146,NaN
424,147,NaN
424,148,NaN
424,149,NaN
426,39,-1.8
426,40,-2.076666667
426,41,-2.61
426,42,-1.676666667
426,43,-0.7
426,44,-1.15
426,45,-0.693333333
426,46,-0.426666667
426,47,-0.45
426,48,-0.236666667
426,49,0.746666667
426,50,1.376666667
426,51,1.83
426,52,1.476666667
426,53,0.946666667
426,54,0.016666667
426,55,-0.95
426,56,-0.38
426,57,-0.79
426,58,0.0766666670000005
426,59,0.176666667
426,60,-0.0200000000000005
426,61,-0.00333333299999961
426,62,0.336666667
426,63,0.17
426,64,-0.456666666999999
426,65,-0.483333333
426,66,-0.486666667
426,67,-0.726666667000001
426,69,-0.296666667
426,70,0.75
426,71,0.763333332999999
426,72,1.2
426,73,1.173333333
426,75,0.306666667
426,76,-1.053333333
426,77,-2.39
426,78,-2.81
426,81,-1.596666667
426,82,-0.946666667
426,83,-0.946666667
426,84,-1.283333333
426,85,-1.04
426,86,-0.9
426,87,-0.723333333
426,88,-0.403333333
426,89,0.216666667
426,90,0.376666667
426,91,0.656666667
426,92,0.886666667
426,94,0.5
426,95,0.616666667
426,97,0.803333333
426,98,0.536666667
426,99,0.0533333330000003
426,100,0.113333333
426,101,-0.293333333000001
426,102,-0.606666667
426,103,-1.53
426,104,-2.626666667
426,105,-3.013333333
426,107,-2.333333333
426,108,-1.486666667
426,109,-1.926666667
426,110,-1.143333333
426,111,-0.193333333
426,112,-0.062433333
426,113,-0.076533333
426,114,-0.489933333
426,115,-0.832233333
426,116,-0.608133333
426,117,-0.643333333
426,118,-0.686666667
426,119,-0.133766667
426,120,-0.161633333
426,121,-0.084033333
426,122,0.088333333
426,123,0.072666667
426,124,0.006566667
426,125,-0.0271
426,126,-0.040666667
426,127,-0.016766667
426,128,-0.033433333
426,129,-0.021466667
426,130,-0.018933333
426,131,-0.031666667
426,132,-0.029133333
426,133,-0.03
426,134,-0.005
426,135,-0.054166667
426,136,-0.358233333
426,137,-0.657233333
426,138,-1.098333333
426,139,-0.6467
426,140,-0.3983
426,141,0.185
426,142,0.084366667
426,143,-0.0952333330000001
426,144,0.2383
426,145,0.5183
426,148,0.731666667
426,149,0.645
426,150,-0.57
427,39,-1.26
427,40,-1.606666667
427,41,-1.72
427,42,-2.216666667
427,43,-1.03
427,44,-1.54
427,45,-1.233333333
427,46,NaN
427,47,-0.34
427,48,-0.156666667
427,49,0.486666667
427,50,1.076666667
428,39,-1.53
428,40,-2.546666667
428,41,-2.48
428,42,-1.206666667
428,43,-0.83
428,44,-1.61
428,45,-0.553333333
428,46,-0.356666667
428,47,-0.55
428,49,0.486666667
428,51,1.61
428,52,1.346666667
428,53,1.036666667
428,54,-0.943333333
428,55,-1.49
428,56,-1.77
428,57,-0.920000000000001
428,58,-0.583333333
428,59,0.276666667
428,60,-0.11
428,61,-0.523333333
428,62,-0.503333333
428,63,-0.42
428,64,-0.716666666999999
428,65,-0.783333333
428,66,-0.876666667
428,67,-1.486666667
428,68,-0.733333333
428,69,-0.646666667
428,70,0.41
428,71,0.633333332999999
428,72,1.11
428,73,0.753333333
428,74,0.766666667
428,75,0.146666667
428,76,-1.693333333
428,77,-2.38
428,78,-2.83
428,79,-2.873333333
428,80,-2.87
428,81,-1.996666667
428,82,-1.756666667
428,83,-1.346666667
428,84,-1.573333333
428,85,-1.2
428,86,-1.04
428,87,-1.363333333
428,88,-1.173333333
428,89,-0.403333333
428,90,0.016666667
428,91,0.0566666670000002
428,92,0.226666667
428,94,0.27
428,95,0.526666667
428,96,0.693333333
428,97,0.143333333
428,98,0.216666666999999
428,99,0.173333333
428,100,0.243333333
428,101,-0.263333333
428,102,-0.326666667
428,103,-1.668
428,105,-3.373333333
428,106,-2.886666667
428,108,-1.276666667
428,109,-2.056666667
428,110,-1.313333333
428,111,-0.093333333
428,112,-0.073333333
428,114,-0.133333333
428,115,-0.583333333
428,116,-0.553333333
428,117,-0.703333333
428,118,-0.426666667
428,119,-0.416666667
428,123,0.106666667
428,124,0.020166667
428,125,-0.06
428,126,-0.176666667
428,127,-0.186666667
428,129,-0.126666667
428,130,-0.033333333
428,131,-0.046666667
428,132,-0.023333333
428,133,-0.06
428,134,-0.13
428,135,-0.452666667
428,136,-0.464333333
428,137,-0.593333333
428,138,-0.353333333
428,146,0.29
428,147,0.256666667
428,148,-0.362433333
428,149,-0.4716
428,150,-0.8088
429,39,-1.48
429,40,-1.656666667
429,41,-2.01
429,42,-1.656666667
429,43,-1.08
429,44,-1.39
429,45,-0.633333333
429,46,-0.646666667
429,47,-0.36
429,48,0.383333333
429,49,0.926666667
429,50,1.236666667
429,51,1.85
429,52,2.026666667
429,53,1.596666667
429,55,-1.58
429,56,-0.66
429,57,-0.350000000000001
429,58,-0.253333333
429,60,-0.130000000000001
429,61,-0.0933333329999995
429,62,0.0366666670000004
429,63,-0.00999999999999979
429,64,-0.416666666999999
429,65,-0.193333333
429,66,-1.526666667
429,67,-0.776666667000001
429,68,-0.603333333
429,69,-0.546666667
429,70,1.17
429,71,0.583333333
429,72,1.05
429,74,0.476666667
429,75,-0.313333333
429,79,-2.853333333
429,80,-1.63
429,81,-1.956666667
429,82,-0.00666666699999996
429,83,-1.116666667
429,84,-1.293333333
429,85,-1.4
429,86,-0.84
429,87,-0.943333333
429,88,-0.483333333
429,89,-0.703333333
429,90,-0.343333333
429,91,0.286666667
429,92,0.476666667
429,93,0.493333333
429,94,0.9
429,95,0.666666667
429,97,0.773333333
429,98,0.486666667
429,99,0.423333333
429,100,0.0633333330000001
429,101,-0.163333333000001
429,102,-0.526666667
429,104,-2.766666667
429,105,-3.193333333
429,106,-2.156666667
429,108,-1.286666667
429,110,-0.353333333
429,130,-0.136333333
429,131,-0.170666667
429,132,-0.176333333
429,134,-0.266
429,135,-0.408666667
429,136,-0.331333333
429,138,-0.761333333
429,140,-0.0820000000000001
429,142,0.148566667
429,143,0.181366667
429,144,0.16
429,146,0.54
429,148,-0.209133333
429,150,-0.6615
431,39,-0.76
431,40,-1.506666667
431,42,-1.216666667
431,44,-0.74
431,45,-0.533333333
431,46,-0.246666667
431,47,-0.04
431,48,0.243333333
431,49,0.986666667
431,50,1.176666667
431,51,1.88
431,52,1.236666667
431,54,-0.0333333330000007
431,55,-0.49
431,57,0.27
431,58,0.446666667
431,59,0.476666667
431,60,0.56
431,61,0.0466666670000002
431,62,0.246666667
431,63,0.0899999999999999
431,64,-0.346666667
431,66,-0.226666667
431,67,-0.846666667
431,68,-0.683333333
431,70,1
431,71,0.893333332999999
431,72,1.02
431,74,1.286666667
431,75,0.216666667
431,76,-1.583333333
431,77,-2.34
431,78,-2.83
431,79,-2.643333333
431,80,-1.43
431,81,-0.986666667
431,83,-0.766666667
431,84,-1.593333333
431,86,-0.34
431,87,-0.853333333
431,88,-0.543333333
431,90,0.316666667
431,91,0.976666667
431,95,0.336666667
431,96,0.893333333
431,97,0.780333333
431,98,0.556666667
431,99,0.343333333
431,100,0.223333333
431,102,-0.336666666999999
431,103,-1.55
431,104,-2.896666667
431,105,-3.133333333
431,106,-2.446666667
431,107,-2.183333333
431,108,-1.726666667
431,109,-2.056666667
431,110,-0.833333333
431,111,-1.163333333
431,112,-0.263333333
431,116,-0.413333333
431,118,-0.526666667
431,120,-0.173333333
431,121,NaN
431,122,-0.096666667
431,123,-0.00333333299999999
431,124,-0.00333333299999999
431,125,-0.11
432,39,-1.46
432,40,NaN
432,41,-2.22
432,42,-1.416666667
432,43,-0.33
432,44,-0.74
432,45,-0.433333333
432,46,0.303333333
432,47,0.56
432,48,0.743333333
432,49,1.386666667
432,50,1.276666667
432,51,1.68
432,52,1.036666667
432,53,0.096666667
433,39,-1.74
433,40,-2.106666667
433,41,-2.12
433,42,-2.016666667
433,43,-0.93
433,44,-0.88
433,45,-0.593333333
433,46,-0.196666667
433,47,-0.14
433,48,0.333333333
433,49,0.906666667
433,50,1.196666667
433,51,1.91
433,52,1.656666667
433,53,1.056666667
433,54,-0.473333333
433,55,-1.36
433,56,-1.19
433,57,0.17
433,58,0.326666667
433,59,0.586666667
433,60,0.409999999999999
433,61,0.516666667
433,62,0.256666667
433,63,0.56
433,64,-0.376666666999999
433,65,-0.0333333329999999
433,66,-0.446666667
433,67,-0.876666667
433,68,-0.593333333
433,69,-0.796666667
433,70,0.65
433,71,0.793333333
433,72,1.32
433,74,1.066666667
433,75,0.216666667
433,76,-1.583333333
433,77,-2.56
433,78,-3.38
433,79,-2.643333333
433,80,-1.88
433,81,-1.796666667
433,82,-0.356666667
433,83,-0.666666667
433,84,-1.153333333
433,85,-1.17
433,86,-0.68
433,87,-1.153333333
433,88,-0.623333333
433,89,0.076666667
433,90,0.066666667
433,91,-0.193333333
433,92,0.336666667
433,93,-0.336666667
433,94,-0.11
433,95,-0.153333333
433,96,0.0733333329999999
433,97,0.403333333
433,98,0.156666667
433,99,0.253333333
433,100,0.0833333329999997
433,101,-0.563333333
433,103,-1.42
433,105,-3.043333333
433,110,-0.193333333
433,112,-0.393333333
433,113,-0.513333333
433,121,-0.013333333
433,122,0.098333333
433,123,-0.013333333
433,124,0.076666667
433,125,-0.05
433,126,0.013333333
433,127,-0.00866666699999999
433,128,-0.033333333
433,129,-0.016666667
433,130,-0.009533333
433,131,-0.066666667
433,132,-0.037133333
433,133,-0.18
433,134,-0.102
433,135,-0.201066667
433,136,-0.038233333
433,137,-0.338433333
433,138,-0.195833333
433,139,-0.2067
433,140,-0.2967
433,141,0.0433
433,142,0.357866667
433,143,0.306666667
433,144,0
433,145,0.48
433,146,0.18
433,147,0.316666667
433,148,0.106666667
433,149,-0.41
433,150,-1
434,39,-1.96
434,40,-2.006666667
434,41,-2.32
434,43,-1.73
434,44,-1.84
434,45,-1.033333333
434,46,-1.396666667
434,47,-0.94
434,48,-0.956666667
434,50,0.676666667
434,52,0.936666667
434,53,-0.00333333299999961
437,40,-2.106666667
437,42,-1.316666667
437,43,-1.73
437,44,-2.14
437,46,-0.496666667
437,49,-0.0133333329999998
437,51,1.38
437,52,0.936666667
437,53,0.196666667
437,54,-1.233333333
439,41,-2.57
439,42,-2.916666667
439,43,-1.23
439,44,-1.29
439,45,NaN
439,46,NaN
439,47,NaN
439,48,NaN
439,49,NaN
439,50,NaN
439,51,1.53
439,52,0.736666667
439,53,0.596666667
439,54,-1.133333333
439,55,-1.74
439,57,-0.58
439,58,-0.153333333
439,59,-0.273333333
439,60,0.26
439,61,-0.203333333
439,62,-0.703333333
439,63,-0.51
439,64,-0.446666667
439,65,-0.273333333
439,66,-0.676666667
439,68,-1.193333333
439,69,-1.146666667
439,71,0.543333333
439,72,0.819999999999999
439,74,0.766666667
439,76,-1.983333333
439,78,-3.33
439,79,-2.993333333
439,81,-1.386666667
439,83,-0.966666667
439,84,-1.443333333
439,85,-1.43
439,86,-0.65
439,87,-0.833333333
439,88,-0.783333333
439,104,-3.469966667
440,41,-1.87
440,42,-1.926666667
440,43,-1.03
440,44,-1.79
440,45,-0.833333333
440,46,-0.496666667
440,47,-0.28
440,48,0.0433333329999996
440,49,0.606666667
440,50,0.846666667
440,51,1.6
440,52,1.326666667
442,46,-0.076666667
442,47,-0.44
442,48,0.523333333
442,49,0.866666667
442,50,1.516666667
442,51,1.92
442,52,1.086666667
442,53,0.836666667
442,54,-0.363333333000001
442,55,-1
442,56,-0.62
442,57,0.17
442,58,0.236666667
442,59,0.766666667
442,60,0.489999999999999
442,61,0.516666667
442,63,0.0199999999999996
442,65,-0.273333333
442,66,-0.246666667
442,67,-0.756666667
446,48,-0.056666667
446,50,0.876666667
446,51,1.58
446,52,0.436666667
446,53,0.296666667
446,54,-0.933333333
446,55,-1.24
446,56,-1.27
446,57,-0.380000000000001
446,58,0.196666667
446,59,0.276666667
446,60,0.159999999999999
446,61,0.146666667
446,62,0.246666667
446,63,0.0899999999999999
446,64,-0.446666667
446,65,-0.123333333
446,67,-0.746666667
446,68,-0.693333333
446,69,-0.0466666670000002
446,70,1.25
446,71,1.043333333
446,72,0.92
446,73,0.813333332999999
446,74,0.816666667
446,76,-1.883333333
446,77,-2.74
446,78,-2.83
446,79,-2.393333333
446,80,-2.08
446,82,-1.056666667
446,83,-1.366666667
446,84,-1.643333333
446,85,-0.86
446,86,-0.97
446,87,-0.983333333
446,88,-0.483333333
446,89,-0.0233333330000001
446,91,0.906666667
446,92,0.536666667
446,93,0.263333333
446,94,0.59
446,95,0.326666667
446,96,0.393333333
446,97,0.403333333
446,98,0.406666667
446,99,0.403333333
446,100,0.0833333329999997
446,101,-0.413333333000001
446,102,-0.596666667
446,103,-1.51
446,104,-2.856666667
446,105,-3.273333333
446,106,-2.356666667
446,107,-1.603333333
446,108,-0.936666667
446,109,-1.876666667
446,110,-0.443333333
446,111,-0.243333333
446,112,-0.153333333
446,113,-0.133333333
446,114,-0.123333333
446,115,-0.113333333
446,116,-0.173333333
446,117,-0.303333333
446,118,-0.126666667
446,119,-0.136666667
446,120,-0.233333333
446,121,-0.113333333
446,122,-0.046666667
446,123,-0.063333333
446,124,-0.113333333
446,125,-0.15
446,126,-0.105266667
446,127,-0.037466667
446,128,-0.038733333
446,129,-0.028566667
446,130,-0.031633333
446,131,-0.052666667
446,132,-0.018933333
446,133,-0.0484
446,134,-0.685
446,140,-0.285
446,141,-0.0625
446,142,0.0521666669999999
446,143,0.046466667
446,144,-0.0149999999999999
446,146,0.33
446,147,0.276666667
446,148,-0.154033333
448,48,-0.456666667
448,49,0.486666667
448,50,1.076666667
448,51,1.53
448,52,0.636666667
448,53,NaN
448,54,NaN
448,55,NaN
448,56,-1.87
448,57,-1.48
448,58,0.246666667
448,85,-1.46
448,86,-1.27
448,88,-0.483333333
448,89,0.026666667
448,90,0.236666667
448,91,0.506666667
448,92,0.236666667
448,93,-0.556666667
448,94,0.61
448,95,0.176666667
448,96,0.393333333
448,97,0.203333333
448,98,0.156666667
448,99,0.403333333
448,100,0.633333333
448,101,-0.213333333
448,102,-0.346666667
448,103,-1.11
448,106,-1.756666667
448,107,-2.153333333
450,49,0.436666667
450,50,0.926666667
450,52,1.186666667
450,54,-0.833333333000001
450,55,-1.19
450,56,-0.92
450,57,-0.380000000000001
450,58,0.196666667
450,59,NaN
450,62,-0.203333333
450,63,-0.0600000000000005
451,50,0.676666667
451,51,1.38
451,52,1.736666667
451,53,0.796666667
451,55,-0.86
451,56,-1.07
451,57,-0.98
451,58,-0.00333333299999961
451,60,0.46
451,61,0.0466666670000002
451,65,-0.0233333330000001
452,52,1.036666667
452,53,1.396666667
452,54,0.0666666669999998
452,55,-0.54
452,56,-1.07
452,57,-0.680000000000001
452,58,-0.303333333
452,59,0.876666667
452,60,NaN
452,62,NaN
452,63,0.29
452,64,0.0533333330000003
452,65,-0.123333333
452,66,-0.276666667
452,67,-1.346666667
452,68,0.106666667
452,69,-0.746666667
452,70,0.260000000000001
456,54,-1.433333333
456,55,-1.74
456,56,-2.37
456,57,-1.28
456,58,NaN
456,59,-0.723333333
456,60,-1.14
456,61,-1.353333333
456,62,NaN
456,63,NaN
456,64,NaN
456,66,-0.776666667
456,67,-1.246666667
456,68,NaN
456,69,NaN
456,70,NaN
456,71,NaN
456,72,NaN
456,73,NaN
456,74,NaN
456,75,0.166666667
456,76,-2.083333333
456,77,NaN
456,78,NaN
456,79,NaN
456,80,-1.58
456,81,NaN
456,82,NaN
456,84,NaN
456,85,NaN
456,87,-0.233333333
456,88,0.016666667
456,90,0.486666667
456,91,1.006666667
456,92,0.536666667
456,93,NaN
456,94,NaN
456,95,NaN
456,96,0.143333333
456,97,NaN
456,98,NaN
456,99,NaN
456,100,NaN
456,103,-1.01
456,104,-2.306666667
456,105,-3.523333333
456,106,-2.356666667
456,113,-0.103333333
456,114,0.00666666700000001
456,115,0.086666667
456,116,0.026666667
456,118,-0.076666667
456,119,-0.236666667
456,121,-0.013333333
456,122,NaN
456,123,0.086666667
456,125,0.05
456,127,0.013333333
456,129,-0.016666667
456,135,-0.501666667
456,136,-0.588333333
456,137,NaN
456,138,-0.828333333
456,139,-0.595
456,140,-0.185
456,141,0.115
456,142,0.036666667
456,143,-0.068333333
456,144,0.0350000000000001
456,145,0.0650000000000002
456,146,0.0150000000000001
456,147,NaN
456,149,-0.475
458,56,-1.22
458,57,-1.33
458,59,-0.523333333
458,61,-0.703333333
458,62,-0.703333333
458,63,-1.16
458,64,-1.046666667
458,65,-1.073333333
458,66,-1.476666667
458,67,-1.246666667
458,69,-1.046666667
458,70,-0.0999999999999996
458,71,-0.206666667
458,72,0.27
458,74,0.016666667
458,76,-1.733333333
462,56,-0.94
462,57,-0.24
462,58,-0.413333333
462,59,NaN
462,60,0.239999999999999
462,61,-0.373333333
462,62,-0.373333333
462,64,-0.586666666999999
462,65,-0.423333333
462,66,-0.266666667
462,67,-0.366666667000001
462,68,-0.443333333
462,70,0.81
462,71,0.663333333
463,56,-0.470000000000001
463,57,-1.18
463,58,-0.403333333
463,59,0.276666667
463,60,0.26
463,61,-0.0533333329999994
463,62,-0.153333333
463,63,-0.0600000000000005
463,64,-0.546666666999999
463,65,-0.423333333
463,66,-0.576666667
463,67,-1.126666667
463,68,-0.943333333
463,69,-0.746666667
463,70,0.45
463,71,0.943333333
463,72,1.52
463,73,0.813333332999999
463,74,1.066666667
463,75,0.166666667
463,76,-1.383333333
463,77,-2.39
463,78,-2.93
463,79,-2.543333333
463,80,-1.58
463,81,-1.886666667
463,82,-1.256666667
463,83,-1.616666667
463,84,-1.993333333
463,85,-0.96
463,86,-1.52
463,87,-0.483333333
463,88,-0.633333333
463,90,0.036666667
463,91,0.506666667
463,92,0.956666667
463,95,0.276666667
463,96,-0.256666667
463,97,0.453333333
463,98,0.256666666999999
463,99,0.0533333330000003
463,100,-0.216666667
463,101,-0.633333333
463,102,-1.146666667
463,103,-2.11
463,104,-3.506666667
463,105,-3.823333333
463,106,-3.086666667
463,107,-2.653333333
463,108,-2.236666667
463,109,-2.686666667
463,110,-1.343333333
463,111,-0.343333333
463,112,-0.393333333
463,113,-0.753333333
463,114,-0.643333333
463,115,-0.273333333
463,116,-0.773333333
463,117,-0.553333333
463,118,-0.176666667
463,120,-0.683333333
463,121,-0.113333333
463,122,0.023333333
463,124,-0.113333333
463,125,-0.15
463,126,-0.166666667
463,127,-0.036666667
463,128,-0.083333333
463,129,-0.128866667
463,130,-0.153333333
463,131,-0.156666667
463,132,-0.193333333
463,133,-0.38
463,136,-1.132833333
463,137,-0.747133333
463,138,-0.098733333
463,140,-0.21
463,141,0.1634
463,142,-0.0133333330000001
463,143,0.146666667
463,144,0.0600000000000001
463,145,0.15
463,150,-0.92
464,56,-1.42
464,57,NaN
464,58,-0.103333333
464,61,-0.203333333
464,63,-0.71
464,65,-0.823333333
464,66,-0.676666667
464,67,-0.746666667
464,70,0.95
464,71,0.243333333
464,72,0.819999999999999
464,73,0.313333332999999
464,75,0.316666667
464,77,-2.54
465,58,0.596666667
465,59,0.976666667
465,60,-0.44
465,61,0.246666667
465,62,0.296666667
465,63,0.59
465,64,0.153333333
465,65,-0.223333333
465,66,0.323333333
465,67,-0.346666667
465,69,-0.296666667
465,71,0.943333333
465,72,1.02
465,73,1.163333333
465,74,0.916666667
465,75,0.016666667
465,76,-1.283333333
465,78,-2.63
465,79,-2.593333333
465,80,-2.53
465,81,-1.786666667
465,83,-1.416666667
465,84,-1.243333333
465,85,-1.26
465,86,-0.62
465,87,-0.883333333
466,56,-0.970000000000001
466,57,-0.98
466,60,-0.890000000000001
466,63,-0.21
466,64,-1.196666667
466,65,-1.023333333
466,66,-0.876666667
466,69,-0.896666667
