Bias_data_mat_h11,Bias_data_mat_h12,Bias_data_mat_h13
411,87,-0.12
411,89,-0.043333333
411,91,0.116666667
411,92,0.371666667
411,94,0.276666667
411,95,-0.00666666700000018
411,96,-0.0700000000000003
411,97,-0.0733333329999999
411,98,0.103333333
411,99,0.0233333330000001
411,100,0.136666667
411,102,0.0233333330000001
411,103,-0.223333333
411,104,-0.646666667
411,105,-1.33
411,106,-1.956666667
411,107,-0.383333333
411,108,0.253333333
411,109,-1.503333333
411,110,-0.486666667
411,111,-0.126666667
411,112,-0.053333333
411,113,-0.143333333
411,114,-0.073333333
411,115,0.00666666699999999
411,116,-0.283333333
411,117,-0.053333333
411,118,-0.053333333
411,119,-0.143333333
411,120,-0.126666667
411,122,-0.013333333
411,125,-0.113333333
411,126,-0.059133333
411,127,-0.0291
411,128,-0.087566667
411,129,0.033333333
411,131,0.003333333
411,133,-0.047366667
411,134,-0.013333333
411,135,-0.08
411,136,-0.05
411,137,-0.166666667
411,138,NaN
411,141,0.03
411,142,-0.01
411,143,0.39
411,144,-0.0633333330000001
411,145,-0.0933333330000001
411,146,0.26
411,147,0.14
411,148,-0.16
411,149,-0.0833333330000001
411,150,-0.213333333
414,38,-0.476666667
414,39,-0.340000000000001
414,40,-0.223333332999999
414,41,-0.56
414,42,-0.906666667
414,43,-1.62
414,44,-0.666666667
414,45,-0.23
414,46,-0.29
414,47,0.216666667
414,48,0.353333333
414,49,0.21
414,50,0.143333333
414,51,0.186666667
414,52,0.276666667
414,53,0.78
414,55,-0.753333333
414,56,-0.783333333000001
414,57,-0.24
414,60,-0.0133333330000003
414,61,-0.573333333
414,62,-0.340000000000001
414,63,-0.153333333
414,64,-0.433333333
414,65,-0.21
414,66,0.0533333330000003
414,67,-0.123333333
414,68,-0.266666667
414,69,-0.846666667
414,71,0.153333333
414,72,0.0500000000000007
414,73,0.143333332999999
414,75,-0.186666667000001
416,38,-0.476666667
416,39,-0.44
416,40,-0.723333332999999
416,41,-1.56
416,42,-0.606666667
416,43,-0.22
416,44,-0.916666667
416,45,-0.23
416,46,-0.04
416,47,-0.433333333
416,48,-0.096666667
416,49,0.0100000000000002
416,50,0.193333333
416,51,0.586666667
416,52,0.226666667
416,54,0.636666667
416,55,-0.653333333
416,56,-0.233333333
420,38,-0.626666667
420,40,-0.0233333330000001
420,42,-0.586666667
420,43,0.0300000000000002
420,45,-0.0300000000000002
420,46,-0.24
420,47,-0.0333333329999999
420,49,0.0600000000000001
420,50,0.163333333
420,51,NaN
420,52,0.226666667
420,53,0.78
420,54,-0.113333333
420,55,-0.603333333
420,56,-0.633333333
420,57,-0.24
420,58,-0.67
420,59,0.0699999999999994
420,60,0.096666667
420,62,-0.04
420,63,-0.00333333299999961
420,64,-0.303333332999999
420,65,-0.21
420,66,-0.246666667
420,67,-0.123333333
420,68,-0.226666667
420,69,-0.846666667
420,70,0.206666666999999
420,72,0.15
420,73,0.0933333329999995
420,74,NaN
420,75,-0.0866666670000003
420,76,-0.683333333
420,77,-0.0833333329999997
420,78,-1.033333333
420,81,-1.273333333
420,82,-0.48
420,84,-0.206666667
420,85,-0.386666667
420,87,-0.51
420,88,-0.87
420,89,-0.483333333
420,90,-0.233333333
420,92,0.036666667
420,93,0.406666667
420,94,0.386666667
420,95,0.163333333
420,97,0.276666667
420,98,0.393333333
420,99,0.203333333
420,101,0.00333333299999961
420,102,0.183333333
420,103,-0.0633333330000001
420,104,-0.296666666999999
420,105,-1.21
420,106,-1.836666667
420,107,-0.573333333
420,109,-1.403333333
420,110,-0.536666667
420,111,-0.126666667
420,112,-0.143333333
420,113,-0.143333333
420,115,-0.053333333
420,117,-0.063333333
420,118,-0.073333333
420,119,-0.153333333
420,120,-0.176666667
420,121,-0.086666667
420,122,-0.033333333
420,123,0.036666667
420,124,0.053333333
420,125,0.036666667
420,127,-0.02
420,128,-0.046666667
420,129,0.013333333
420,130,-0.053333333
420,131,-0.066666667
420,132,-0.073333333
420,133,-0.056666667
421,38,-0.976666667
421,39,-0.0900000000000007
421,40,-0.243333333
421,41,-0.61
421,42,-0.876666666999999
421,43,-0.02
421,44,-0.746666667
421,45,0.17
421,46,-0.0600000000000001
421,47,-0.133333333
421,48,NaN
421,49,0
421,50,0.0933333329999999
421,51,0.506666667
421,52,0.226666667
421,53,0.53
421,54,-0.0933333330000004
421,55,-0.303333333
421,56,-0.383333333
421,57,-0.140000000000001
421,58,-0.0200000000000005
421,59,0.52
421,60,-0.0533333330000003
421,61,-0.123333333
421,62,-0.0900000000000007
421,63,0.146666667
421,64,-0.753333333
421,65,-0.19
421,66,-0.446666667
421,68,-0.426666667
421,69,-0.846666667
421,70,0.306666667
421,71,-0.0466666670000002
421,72,0
421,74,0.119999999999999
421,75,-0.0866666670000003
421,76,-0.333333333
421,77,0.116666667
421,78,-1.433333333
421,79,-1.24
421,80,-0.73
421,81,-1.743333333
421,83,-0.236666667
421,84,-0.806666667
421,85,-0.516666667
421,86,-0.143333333
421,87,-0.26
421,88,-0.27
421,89,-0.083333333
421,90,-0.133333333
421,91,0.026666667
421,92,0.136666667
421,93,-0.143333333
421,94,-0.663333333
421,95,-0.236666667
421,96,-0.29
421,97,-0.273333333
421,98,-0.00666666700000018
421,99,-0.0466666670000002
421,100,-0.143333333
421,102,-0.0666666669999998
421,103,-0.413333333000001
421,104,-0.696666667
421,106,-1.756666667
421,107,-1.073333333
421,108,-0.906666667
421,109,-1.803333333
421,110,-0.786666667
421,111,-0.226666667
421,112,-0.043333333
421,114,-0.243333333
421,115,-0.203333333
421,116,-0.143333333
421,117,-0.163333333
421,118,-0.123333333
421,122,-0.063333333
421,123,-0.063333333
421,124,-0.026666667
421,125,-0.033333333
421,127,-0.06
421,128,-0.106666667
421,129,-0.026666667
421,130,-0.043333333
421,131,-0.116666667
421,132,-0.123333333
421,134,-0.193333333
421,135,-0.17
421,137,-0.326666667
421,138,0.00666666699999996
421,139,-0.343333333
421,140,-0.353333333
421,141,-0.27
421,142,0.09
421,143,0.01
421,144,-0.0633333330000001
421,145,-0.173333333
421,146,0.18
421,147,0.15
421,148,-0.0299999999999998
421,149,0.0866666669999998
421,150,-0.163333333
422,38,-0.776666667
422,39,0.56
422,40,0.376666667
422,41,-1.25
422,42,-1.206666667
422,43,-0.32
422,44,-1.316666667
422,46,0.0600000000000001
422,47,-0.433333333
422,48,-0.296666667
422,49,-0.14
422,50,0.0433333329999996
422,51,0.586666667
422,98,-0.00666666700000018
422,99,0.203333333
422,100,-0.0933333330000004
422,101,-0.096666667
422,102,0.283333333
422,104,-0.596666667
422,105,-1.11
422,106,-2.456666667
422,107,-0.573333333
422,108,-0.00666666699999996
422,113,-0.143333333
422,114,-0.053333333
422,115,-0.013333333
422,116,0.126666667
422,117,-0.013333333
422,118,-0.023333333
422,119,-0.103333333
422,120,-0.126666667
422,121,-0.136666667
422,122,-0.00333333300000001
422,123,0.056666667
422,124,0.073333333
422,125,0.056666667
422,127,-0.05
422,128,-0.066666667
422,129,0.013333333
422,130,0.016666667
422,131,-0.046666667
422,132,-0.023333333
422,133,-0.056666667
422,134,-0.023333333
422,135,-0.01
422,136,0.01
422,137,-0.276666667
422,138,-0.213333333
422,139,-0.00333333299999999
422,140,-0.00333333299999999
422,141,-0.1513
422,142,-0.02
422,143,0.1343
422,144,-0.0633333330000001
422,145,-0.153333333
422,146,0.0512000000000001
422,147,0.1711
422,148,0.00249999999999995
422,149,-0.00533333300000027
423,38,-1.406666667
423,40,-0.573333333
423,41,-1.11
423,42,-1.266666667
423,43,-0.31
423,44,-1.116666667
423,45,-0.69
423,46,0.16
423,47,-0.263333333
423,48,0.0533333329999999
423,49,-0.0800000000000001
423,52,0.826666667
423,54,0.136666667
423,56,-0.413333333000001
423,57,-0.34
423,58,-0.27
423,60,0.00666666700000018
423,63,0.236666667000001
423,64,-0.283333333
423,65,0.22
423,69,NaN
423,70,-0.463333333
423,73,0.503333333
423,74,NaN
423,76,0.306666667
423,77,0.416666667
423,78,-1.363333333
423,79,-2.32
423,80,-1.07
423,82,-0.55
423,83,0.103333333
423,84,-0.086666667
423,86,-0.413333333
423,91,NaN
423,94,0.766666667
423,96,-0.2
423,97,0.076666667
423,100,-0.0933333330000004
423,101,-0.496666667
423,104,-0.621566667
423,107,-1.263333333
423,110,-0.296666667
423,111,0.133333333
423,112,-0.163333333
423,113,-0.163333333
423,116,-0.023333333
423,117,-0.083333333
423,119,-0.214133333
423,120,-0.340766667
423,121,-0.276666667
423,123,-0.012433333
423,124,0.013333333
423,125,0.00066666700000001
423,127,-0.02
423,134,-0.023333333
423,135,-0.26
424,38,-0.726666667
424,39,0.0599999999999996
424,40,-0.123333333
424,41,-1.71
424,42,-0.106666667
424,43,-0.0699999999999998
424,44,-0.616666667
424,45,0.0699999999999998
424,46,0.21
424,47,-0.233333333
424,48,0.00333333300000005
424,49,0.0600000000000001
424,50,0.143333333
424,52,-0.0233333330000001
424,96,NaN
424,97,NaN
424,98,NaN
424,99,NaN
424,100,NaN
424,101,NaN
424,102,NaN
424,103,NaN
424,104,NaN
424,105,NaN
424,106,NaN
424,107,NaN
424,108,NaN
424,109,NaN
424,111,NaN
424,112,NaN
424,113,NaN
424,114,NaN
424,115,NaN
424,116,NaN
424,117,NaN
424,118,NaN
424,119,NaN
424,120,NaN
424,122,NaN
424,123,NaN
424,124,NaN
424,125,NaN
424,129,NaN
424,131,NaN
424,136,NaN
424,137,NaN
424,138,NaN
424,139,NaN
424,140,NaN
424,141,NaN
424,142,NaN
424,143,NaN
424,144,NaN
424,146,NaN
424,147,NaN
424,148,NaN
424,149,NaN
426,39,-0.36
426,40,0.056666667
426,41,-0.87
426,42,-0.766666667
426,43,0.04
426,44,-0.616666667
426,45,-0.11
426,46,-0.0300000000000002
426,47,0.096666667
426,48,0.0933333329999999
426,49,-0.0499999999999998
426,50,0.173333333
426,51,0.696666667
426,52,0.416666667
426,53,0.69
426,54,0.516666667
426,55,-0.703333333
426,56,-0.243333333000001
426,57,-0.2
426,58,-0.0500000000000007
426,59,0.21
426,60,0.236666667
426,61,-0.173333333
426,62,0.14
426,63,0.096666667
426,64,-0.423333333
426,65,-0.23
426,66,-0.176666667
426,67,-0.0633333330000001
426,69,-0.556666667
426,70,0.746666667
426,71,0.113333333
426,72,0.31
426,73,0.243333333
426,75,0.0533333329999994
426,76,-0.163333333
426,77,-0.263333333
426,78,-1.313333333
426,81,-1.423333333
426,82,-0.01
426,83,-0.126666667
426,84,-0.366666667
426,85,-0.276666667
426,86,-0.303333333
426,87,-0.12
426,88,-0.32
426,89,0.056666667
426,90,-0.00333333300000005
426,91,0.176666667
426,92,0.206666667
426,94,0.386666667
426,95,-0.0266666670000002
426,97,-0.0233333330000001
426,98,0.163333333
426,99,0.00333333299999961
426,100,0.0466666669999993
426,101,-0.326666667
426,102,0.0533333330000003
426,103,-0.233333333
426,104,-0.796666666999999
426,105,-1.44
426,107,-0.333333333
426,108,0.163333333
426,109,-1.373333333
426,110,-0.666666667
426,111,0.053333333
426,112,-0.014033333
426,113,-0.090433333
426,114,0.010366667
426,115,0.026666667
426,116,0.025466667
426,117,-0.008333333
426,118,-0.018333333
426,119,-0.100433333
426,120,-0.047666667
426,121,-0.027266667
426,122,0.051666667
426,123,0.066666667
426,124,0.017133333
426,125,0.002166667
426,126,0.00246666700000001
426,127,-0.0413
426,128,-0.052866667
426,129,0.021733333
426,130,0.011166667
426,131,-0.011666667
426,132,-0.023033333
426,133,-0.003966667
426,134,-0.008333333
426,135,-0.0145
426,136,0.0045
426,137,-0.015266667
426,138,-0.120033333
426,139,-0.105033333
426,140,-0.136633333
426,141,0.005
426,142,0.02
426,143,0.0976
426,144,0.00666666699999996
426,145,0.0866666669999998
426,148,0.51
426,149,0.744966667
426,150,-3.33329999997467e-05
427,39,-0.24
427,40,-0.0233333330000001
427,41,-0.66
427,42,-1.006666667
427,43,0.0800000000000001
427,44,-0.516666667
427,45,-0.43
427,46,NaN
427,47,-0.133333333
427,48,-0.096666667
427,49,-0.14
427,50,0.143333333
428,39,0.399999999999999
428,40,-0.233333333
428,41,-0.78
428,42,-0.466666667
428,43,0.28
428,44,-0.756666667
428,45,0.15
428,46,0.17
428,47,-0.0233333330000001
428,49,0
428,51,0.626666667
428,52,0.376666667
428,53,0.56
428,54,-0.213333333
428,55,-1.153333333
428,56,-0.643333333
428,57,-0.390000000000001
428,58,-0.680000000000001
428,59,0.26
428,60,-0.0333333329999999
428,61,-0.303333333
428,62,-0.0900000000000007
428,63,-0.183333333
428,64,-0.803333332999999
428,65,-0.44
428,66,-0.356666667
428,67,-0.343333333
428,68,-0.356666667
428,69,-0.756666667
428,70,0.316666667
428,71,0.133333332999999
428,72,0.220000000000001
428,73,0.133333332999999
428,74,0.369999999999999
428,75,-0.126666667
428,76,-0.583333333
428,77,-0.0233333330000001
428,78,-1.143333333
428,79,-1.02
428,80,-0.6
428,81,-1.483333333
428,82,-0.5
428,83,-0.226666667
428,84,-0.346666667
428,85,-0.506666667
428,86,-0.233333333
428,87,-0.34
428,88,-0.43
428,89,-0.273333333
428,90,-0.143333333
428,91,-0.0833333329999999
428,92,0.226666667
428,94,0.016666667
428,95,-0.0666666670000002
428,96,0.0600000000000001
428,97,0.176666667
428,98,0.203333333
428,99,0.123333333
428,100,0.00666666699999929
428,101,-0.196666667
428,102,0.173333333
428,103,-0.249333333
428,105,-1.58
428,106,-2.376666667
428,108,0.273333333
428,109,-1.643333333
428,110,-0.666666667
428,111,0.163333333
428,112,-0.113333333
428,114,-0.113333333
428,115,-0.133333333
428,116,-0.033333333
428,117,-0.043333333
428,118,-0.153333333
428,119,-0.253333333
428,123,0.096666667
428,124,0.035633333
428,125,-0.00333333299999999
428,126,-0.013333333
428,127,-0.08
428,129,-0.106666667
428,130,-0.023333333
428,131,-0.026666667
428,132,-0.013333333
428,133,-0.016666667
428,134,-0.013333333
428,135,-0.041
428,136,-0.02
428,137,-0.196666667
428,138,-0.073333333
428,146,0.35
428,147,0.34
428,148,0.1165
428,149,0.131366667
428,150,0.024866667
429,39,-0.300000000000001
429,40,-0.0633333330000001
429,41,-0.74
429,42,-0.716666667
429,43,-0.25
429,44,-0.996666667
429,45,-0.23
429,46,-0.24
429,47,-0.0333333329999999
429,48,-0.00666666699999974
429,49,-0.13
429,50,0.0733333329999999
429,51,0.696666667
429,52,0.536666667
429,53,0.88
429,55,-0.663333333
429,56,-0.233333333
429,57,-0.2
429,58,-0.41
429,60,-0.00333333299999961
429,61,-0.113333333
429,62,0.0699999999999994
429,63,-0.0233333330000001
429,64,-0.403333333
429,65,-0.0700000000000003
429,66,-0.0466666669999993
429,67,-0.0733333329999999
429,68,-0.196666667
429,69,-0.756666667
429,70,0.226666667
429,71,0.00333333299999961
429,72,0.17
429,74,0.47
429,75,-0.156666667000001
429,79,-1.01
429,80,-0.04
429,81,-1.303333333
429,82,0.22
429,83,-0.036666667
429,84,-0.136666667
429,85,-0.366666667
429,86,-0.0133333329999998
429,87,-0.14
429,88,-0.26
429,89,-0.103333333
429,90,-0.193333333
429,91,0.076666667
429,92,0.106666667
429,93,0.296666667
429,94,0.446666667
429,95,0.0933333329999999
429,97,0.016666667
429,98,0.0833333330000006
429,99,0.153333333
429,100,-0.0933333330000004
429,101,-0.0666666669999998
429,102,0.0833333329999997
429,104,-0.516666667
429,105,-1.43
429,106,-1.626666667
429,108,-0.00666666699999996
429,110,-0.286666667
429,130,-0.044333333
429,131,-0.080666667
429,132,-0.031333333
429,134,-0.038333333
429,135,-0.133
429,136,-0.183
429,138,-0.218333333
429,140,-0.153333333
429,142,0.0105
429,143,0.1695
429,144,-0.0333333330000001
429,146,0.31
429,148,-0.0558000000000001
429,150,-0.0408333330000001
431,39,0.0599999999999996
431,40,-0.0233333330000001
431,42,-0.806666667
431,44,-0.616666667
431,45,-0.23
431,46,-0.14
431,47,-0.0333333329999999
431,48,0.00333333300000005
431,49,0.0600000000000001
431,50,0.143333333
431,51,0.686666667
431,52,-0.0233333330000001
431,54,-0.0633333330000001
431,55,-0.403333333
431,57,0.109999999999999
431,58,-0.0700000000000003
431,59,0.22
431,60,0.296666667
431,61,-0.0233333330000001
431,62,0.159999999999999
431,63,0.0466666670000002
431,64,-0.313333333
431,66,0.00333333300000049
431,67,-0.123333333
431,68,-0.266666667
431,70,0.606666667
431,71,0.0533333329999994
431,72,0.15
431,74,0.789999999999999
431,75,-0.0866666670000003
431,76,-0.283333333
431,77,0.016666667
431,78,-1.183333333
431,79,-1.1
431,80,-0.0300000000000002
431,81,-1.093333333
431,83,-0.086666667
431,84,-0.356666667
431,86,-0.0433333329999999
431,87,-0.18
431,88,-0.34
431,90,-0.153333333
431,91,0.096666667
431,95,-0.0596666670000001
431,96,0.0899999999999999
431,97,-0.040333333
431,98,0.103333333
431,99,0.143333333
431,100,0.136666667
431,102,0.0133333330000003
431,103,-0.223333333
431,104,-0.646666667
431,105,-1.33
431,106,-1.916666667
431,107,-0.803333333
431,108,-0.156666667
431,109,-1.883333333
431,110,-0.746666667
431,111,-0.676666667
431,112,-0.213333333
431,116,-0.043333333
431,118,-0.163333333
431,120,-0.106666667
431,121,NaN
431,122,-0.063333333
431,123,-0.043333333
431,124,-0.056666667
431,125,-0.073333333
432,39,0.0599999999999996
432,40,0.126666667
432,41,-0.96
432,42,-0.106666667
432,43,0.18
432,44,-0.216666667
432,45,0.12
432,46,0.26
432,47,0.266666667
432,48,0.503333333
432,49,0.26
432,50,0.143333333
432,51,0.586666667
432,52,-0.0233333330000001
432,53,0.58
433,39,-0.15
433,40,0.0766666670000005
433,41,-0.96
433,42,-0.906666667
433,43,0.0800000000000001
433,44,-0.586666667
433,45,-0.0900000000000003
433,46,0.0600000000000001
433,47,0.0666666670000002
433,48,0.193333333
433,49,0.24
433,50,0.203333333
433,51,0.866666667
433,52,0.596666667
433,53,1.01
433,54,0.426666667
433,55,-0.753333333
433,56,-0.443333333
433,57,0.0299999999999994
433,58,-0.24
433,59,0.13
433,60,0.196666667
433,61,-0.0533333330000003
433,62,0.0199999999999996
433,63,0.016666667
433,64,-0.383333332999999
433,65,0.0599999999999996
433,66,-0.216666666999999
433,67,-0.153333333
433,68,-0.176666667
433,69,-0.996666667
433,70,0.166666666999999
433,71,0.203333333
433,72,0.25
433,74,0.569999999999999
433,75,-0.0466666670000002
433,76,-0.383333333
433,77,-0.113333333
433,78,-1.233333333
433,79,-1.14
433,80,-0.28
433,81,-1.423333333
433,82,0.02
433,83,0.113333333
433,84,-0.166666667
433,85,-0.376666667
433,86,-0.0333333329999999
433,87,-0.16
433,88,-0.23
433,89,0.116666667
433,90,0.016666667
433,91,-0.0233333330000001
433,92,0.486666667
433,93,0.256666667
433,94,0.036666667
433,95,-0.116666667
433,96,-0.13
433,97,0.0266666670000002
433,98,0.223333333
433,99,0.0533333329999994
433,100,0.00666666699999929
433,101,-0.396666667
433,103,-0.233333333
433,105,-1.45
433,110,-0.206666667
433,112,-0.143333333
433,113,-0.043333333
433,121,-0.086666667
433,122,0.055366667
433,123,0.016666667
433,124,0.093333333
433,125,-0.013333333
433,126,0.066666667
433,127,-0.026
433,128,-0.046666667
433,129,0.013333333
433,130,0.016666667
433,131,-0.056666667
433,132,-0.033333333
433,133,-0.026666667
433,134,-0.003333333
433,135,-0.01
433,136,0.01
433,137,-0.148366667
433,138,0.032166667
433,139,-0.086633333
433,140,-0.120033333
433,141,-0.1667
433,142,0.1217
433,143,0.24
433,144,-0.0333333330000001
433,145,0.116666667
433,146,0.19
433,147,0.28
433,148,0.14
433,149,-0.0133333330000003
433,150,-0.163333333
434,39,-0.340000000000001
434,40,-0.123333333
434,41,-1.16
434,43,-0.52
434,44,-0.916666667
434,45,-0.33
434,46,-0.64
434,47,-0.133333333
434,48,-0.096666667
434,50,-0.056666667
434,52,0.676666667
434,53,0.48
437,40,-0.123333333
437,42,-0.506666667
437,43,-0.32
437,44,-1.416666667
437,46,-0.04
437,49,-0.34
437,51,0.686666667
437,52,0.176666667
437,53,0.38
437,54,-0.163333333000001
439,41,-1.06
439,42,-1.106666667
439,43,-0.419999999999999
439,44,-0.716666667
439,45,NaN
439,46,NaN
439,47,NaN
439,48,NaN
439,49,NaN
439,50,NaN
439,51,0.586666667
439,52,-0.223333333
439,53,0.58
439,54,-0.263333333
439,55,-1.203333333
439,57,-0.24
439,58,-0.57
439,59,0.0699999999999994
439,60,0.196666667
439,61,-0.773333333
439,62,-0.24
439,63,-0.0533333329999994
439,64,-0.253333333
439,65,-0.26
439,66,-0.196666667
439,68,-0.476666667
439,69,-0.746666667
439,71,0.0533333329999994
439,72,-0.0499999999999998
439,74,0.27
439,76,-0.183333333
439,78,-1.183333333
439,79,-1.09
439,81,-1.293333333
439,83,-0.116666667
439,84,-0.426666667
439,85,-0.366666667
439,86,-0.0533333329999999
439,87,-0.15
439,88,-0.27
439,104,-0.741666667
440,41,-0.96
440,42,-0.896666667
440,43,-0.17
440,44,-0.716666667
440,45,-0.13
440,46,-0.19
440,47,-0.0333333329999999
440,48,0.103333333
440,49,-0.0299999999999998
440,50,0.0133333329999998
440,51,0.686666667
440,52,0.0866666670000003
442,46,0.2
442,47,-0.0333333329999999
442,48,0.313333333
442,49,0.14
442,50,0.113333333
442,51,0.646666667
442,52,-0.143333333
442,53,0.52
442,54,0.136666667
442,55,-0.703333333
442,56,-0.173333333
442,57,0.319999999999999
442,58,-0.24
442,59,0.44
442,60,0.136666667
442,61,0.0366666669999995
442,63,-0.0633333330000001
442,65,-0.15
442,66,-0.016666667
442,67,-0.00333333300000049
446,48,-0.096666667
446,50,-0.156666667
446,51,0.486666667
446,52,-0.423333333
446,53,0.38
446,54,0.0366666669999995
446,55,-1.003333333
446,56,-0.433333333
446,57,-0.140000000000001
446,58,-0.27
446,59,0.22
446,60,-0.00333333299999961
446,61,-0.123333333
446,62,0.0599999999999996
446,63,0.0466666670000002
446,64,-0.453333333
446,65,-0.00999999999999979
446,67,-0.223333333
446,68,-0.276666667
446,69,-0.746666667
446,70,0.806666667
446,71,0.453333333
446,72,0.0500000000000007
446,73,-0.056666667
446,74,0.319999999999999
446,76,-0.383333333
446,77,-0.183333333
446,78,-1.183333333
446,79,-0.84
446,80,-0.63
446,82,0.02
446,83,0.0133333330000001
446,84,-0.256666667
446,85,-0.366666667
446,86,-0.543333333
446,87,-0.16
446,88,-0.27
446,89,0.016666667
446,91,0.176666667
446,92,0.186666667
446,93,0.206666667
446,94,0.336666667
446,95,-0.036666667
446,96,0.0600000000000001
446,97,0.0266666670000002
446,98,-0.00666666700000018
446,99,0.203333333
446,100,0.00666666699999929
446,101,-0.246666667
446,102,-0.116666667
446,103,-0.363333333
446,104,-0.646666667
446,105,-1.51
446,106,-1.706666667
446,107,-0.353333333
446,108,0.343333333
446,109,-1.353333333
446,110,-0.386666667
446,111,-0.126666667
446,112,-0.073333333
446,113,-0.203333333
446,114,-0.143333333
446,115,-0.00333333299999999
446,116,-0.043333333
446,117,-0.113333333
446,118,-0.023333333
446,119,-0.103333333
446,120,-0.126666667
446,121,-0.086666667
446,122,0.016666667
446,123,0.036666667
446,124,0.00333333299999999
446,125,-0.063333333
446,126,-0.032133333
446,127,-0.0364
446,128,-0.031466667
446,129,0.025533333
446,130,0.002566667
446,131,-0.024166667
446,132,-0.007833333
446,133,-0.003166667
446,134,-0.000633333
446,140,-0.193133333
446,141,-0.025
446,142,0.077
446,143,0.1525
446,144,-0.038333333
446,146,0.19
446,147,0.12
446,148,-0.1604
448,48,-0.196666667
448,49,-0.0899999999999999
448,50,-0.156666667
448,51,0.386666667
448,52,0.0766666669999996
448,53,NaN
448,54,NaN
448,55,NaN
448,56,-0.783333333000001
448,57,-0.59
448,58,-0.12
448,85,0.0833333329999999
448,86,-0.143333333
448,88,-0.07
448,89,-0.083333333
448,90,-0.083333333
448,91,0.076666667
448,92,0.036666667
448,93,-0.0833333329999997
448,94,0.336666667
448,95,0.0133333329999998
448,96,0.0600000000000001
448,97,-0.0733333329999999
448,98,0.193333333
448,99,0.203333333
448,100,0.056666667
448,101,-0.246666667
448,102,-0.016666667
448,103,-0.263333333
448,106,-1.406666667
448,107,-0.863333333
450,49,-0.44
450,50,-0.00666666700000018
450,52,0.0266666669999998
450,54,-0.313333333
450,55,-0.853333333
450,56,-0.433333333
450,57,-0.140000000000001
450,58,-0.0700000000000003
450,59,NaN
450,62,0.109999999999999
450,63,0.096666667
451,50,-0.156666667
451,51,0.286666667
451,52,0.676666667
451,53,0.48
451,55,-0.753333333
451,56,-0.733333333
451,57,-0.54
451,58,-0.37
451,60,0.096666667
451,61,-0.123333333
451,65,0.0899999999999999
452,52,0.176666667
452,53,0.98
452,54,0.436666667
452,55,-0.303333333
452,56,-0.533333333000001
452,57,-0.24
452,58,-0.470000000000001
452,59,0.72
452,60,NaN
452,62,NaN
452,63,0.146666667
452,64,0.0466666670000002
452,65,-0.0800000000000001
452,66,-0.246666667
452,67,-0.323333333
452,68,0.0233333330000001
452,69,-1.046666667
452,70,-0.223333333
456,54,-0.263333333
456,55,-1.103333333
456,56,-0.933333333
456,57,-0.24
456,58,NaN
456,59,-0.0800000000000001
456,60,-0.303333333
456,61,-0.523333333
456,62,NaN
456,63,NaN
456,64,NaN
456,66,-0.0466666669999993
456,67,-0.223333333
456,68,NaN
456,69,NaN
456,70,NaN
456,71,NaN
456,72,NaN
456,73,NaN
456,74,NaN
456,75,0.0133333329999994
456,76,-0.583333333
456,77,NaN
456,78,NaN
456,79,NaN
456,80,0.0699999999999998
456,81,NaN
456,82,NaN
456,84,NaN
456,85,NaN
456,87,-0.11
456,88,0.03
456,90,-0.083333333
456,91,0.176666667
456,92,-0.413333333
456,93,NaN
456,94,NaN
456,95,NaN
456,96,-0.39
456,97,NaN
456,98,NaN
456,99,NaN
456,100,NaN
456,103,0.236666667
456,104,-0.396666667
456,105,-1.76
456,106,-1.406666667
456,113,-0.193333333
456,114,-0.043333333
456,115,0.146666667
456,116,0.056666667
456,118,0.026666667
456,119,-0.153333333
456,121,-0.036666667
456,122,NaN
456,123,0.086666667
456,125,0.086666667
456,127,0
456,129,0.013333333
456,135,-0.08
456,136,-0.335
456,137,NaN
456,138,-0.338333333
456,139,-0.268333333
456,140,-0.203333333
456,141,-0.095
456,142,0.0649999999999999
456,143,0.115
456,144,-0.238333333
456,145,-0.068333333
456,146,0.0350000000000001
456,147,NaN
456,149,0.0416666669999999
458,56,-0.383333333
458,57,-0.59
458,59,0.0199999999999996
458,61,-0.223333333
458,62,-0.0900000000000007
458,63,-0.203333333
458,64,-0.303333332999999
458,65,-0.21
458,66,-0.246666667
458,67,-0.123333333
458,69,-0.696666667000001
458,70,0.056666667
458,71,-0.0466666670000002
458,72,0.15
458,74,0.52
458,76,0.016666667
462,56,-0.583333333000001
462,57,-0.0200000000000005
462,58,-0.41
462,59,NaN
462,60,0.096666667
462,61,-0.203333333
462,62,-0.0900000000000007
462,64,-0.513333332999999
462,65,-0.13
462,66,-0.166666666999999
462,67,0.016666667
462,68,-0.136666667
462,70,0.156666667
462,71,-0.016666667
463,56,-0.533333333000001
463,57,-0.640000000000001
463,58,-0.77
463,59,0.119999999999999
463,60,0.0466666670000002
463,61,-0.173333333
463,62,-0.340000000000001
463,63,-0.253333333
463,64,-0.703333333
463,65,-0.36
463,66,-0.346666667
463,67,-0.423333333
463,68,-0.576666667
463,69,-0.846666667
463,70,0.206666666999999
463,71,0.00333333299999961
463,72,0.45
463,73,0.393333332999999
463,74,0.369999999999999
463,75,-0.136666667
463,76,-0.183333333
463,77,-0.0333333329999999
463,78,-1.333333333
463,79,-0.74
463,80,-0.0800000000000001
463,81,-1.393333333
463,82,-0.33
463,83,-0.036666667
463,84,-0.256666667
463,85,-0.366666667
463,86,-0.143333333
