CG_h1_data1,CG_h1_data2,CG_h1_data3,CG_h1_data4
433,85,-0.376666667,-0.35
433,86,-0.0333333329999999,-0.77
433,87,-0.16,0.01
433,88,-0.23,-0.46
433,89,0.116666667,-0.49
433,90,0.016666667,0.1
433,91,-0.0233333330000001,0.05
433,92,0.486666667,-0.4
433,93,0.256666667,0.25
433,94,0.036666667,0.18
433,95,-0.116666667,0.00999999999999979
433,96,-0.13,0.0100000000000002
433,97,0.0266666670000002,-0.19
433,98,0.223333333,-0.0300000000000002
433,99,0.0533333329999994,0.15
433,100,0.00666666699999929,0.25
433,101,-0.396666667,0.399999999999999
433,113,-0.043333333,-0.25
433,122,0.055366667,-0.0887
433,123,0.016666667,0.065
433,124,0.093333333,-0.09
433,125,-0.013333333,0.09
433,126,0.066666667,-0.08
433,127,-0.026,0.056
433,128,-0.046666667,0.00600000000000001
433,129,0.013333333,-0.03
433,130,0.016666667,-0.02
433,131,-0.056666667,0.0618
433,132,-0.033333333,-0.03
433,133,-0.026666667,-0.0119
433,134,-0.003333333,-0.03
433,135,-0.01,-0.03
433,136,0.01,0
433,137,-0.148366667,-0.0527
433,138,0.032166667,-0.1789
433,139,-0.086633333,0.00829999999999997
433,140,-0.120033333,0
433,141,-0.1667,-0.04
433,142,0.1217,-0.1684
433,143,0.24,0.00350000000000006
433,144,-0.0333333330000001,0.21
433,145,0.116666667,-0.21
433,146,0.19,0.0600000000000001
433,147,0.28,-0.05
433,148,0.14,0.0999999999999999
433,149,-0.0133333330000003,0.29
433,150,-0.163333333,0
434,40,-0.123333333,-0.6
434,41,-1.16,0
434,44,-0.916666667,-0.4
434,45,-0.33,-0.9
434,46,-0.64,-0.2
434,47,-0.133333333,-0.9
434,48,-0.096666667,-0.4
434,53,0.48,0.5
437,43,-0.32,-0.3
437,44,-1.416666667,0
437,52,0.176666667,0.7
437,53,0.38,0.4
437,54,-0.163333333000001,0.7
439,42,-1.106666667,-1
439,43,-0.419999999999999,-1.4
439,44,-0.716666667,-0.3
439,45,NaN,NaN
439,46,NaN,NaN
439,47,NaN,NaN
439,48,NaN,NaN
439,49,NaN,NaN
439,50,NaN,NaN
439,51,0.586666667,NaN
439,52,-0.223333333,1.2
439,53,0.58,0
439,54,-0.263333333,1
439,55,-1.203333333,0.3
439,58,-0.57,-0.2
439,59,0.0699999999999994,-0.399999999999999
439,60,0.196666667,-0.0999999999999996
439,61,-0.773333333,0.95
439,62,-0.24,-0.2
439,63,-0.0533333329999994,-0.4
439,64,-0.253333333,-0.100000000000001
439,65,-0.26,-0.0500000000000007
439,66,-0.196666667,-0.25
439,69,-0.746666667,-0.6
439,72,-0.0499999999999998,0
439,79,-1.09,-1.25
439,84,-0.426666667,-0.0500000000000003
439,85,-0.366666667,-0.55
439,86,-0.0533333329999999,-0.81
439,87,-0.15,-0.11
439,88,-0.27,-0.28
440,42,-0.896666667,-0.71
440,43,-0.17,-1.01
440,44,-0.716666667,-0.15
440,45,-0.13,-1
440,46,-0.19,-0.3
440,47,-0.0333333329999999,-0.25
440,48,0.103333333,-0.1
440,49,-0.0299999999999998,-0.0100000000000002
440,50,0.0133333329999998,-0.0299999999999998
440,51,0.686666667,-0.15
440,52,0.0866666670000003,0.89
442,47,-0.0333333329999999,0.17
442,48,0.313333333,-0.51
442,49,0.14,0.24
442,50,0.113333333,0.17
442,51,0.646666667,0.21
442,52,-0.143333333,1.26
442,53,0.52,0.109999999999999
442,54,0.136666667,0.84
442,55,-0.703333333,0.569999999999999
442,56,-0.173333333,-0.73
442,57,0.319999999999999,-0.609999999999999
442,58,-0.24,0.29
442,59,0.44,-0.31
442,60,0.136666667,0.56
442,61,0.0366666669999995,0.260000000000001
442,66,-0.016666667,-0.18
442,67,-0.00333333300000049,-0.0699999999999994
446,51,0.486666667,0
446,52,-0.423333333,1.3
446,53,0.38,-0.199999999999999
446,54,0.0366666669999995,0.600000000000001
446,55,-1.003333333,0.5
446,56,-0.433333333,-0.7
446,57,-0.140000000000001,-0.6
446,58,-0.27,-0.2
446,59,0.22,-0.100000000000001
446,60,-0.00333333299999961,0.399999999999999
446,61,-0.123333333,0
446,62,0.0599999999999996,0
446,63,0.0466666670000002,0.0999999999999996
446,64,-0.453333333,0.5
446,65,-0.00999999999999979,-0.4
446,68,-0.276666667,0.0999999999999996
446,69,-0.746666667,-0.0999999999999996
446,70,0.806666667,-1.1
446,71,0.453333333,0.6
446,72,0.0500000000000007,0.6
446,73,-0.056666667,0.5
446,74,0.319999999999999,0.100000000000001
446,77,-0.183333333,-0.5
446,78,-1.183333333,-0.4
446,79,-0.84,-1.5
446,80,-0.63,-0.5
446,83,0.0133333330000001,-0.4
446,84,-0.256666667,-0.4
446,85,-0.366666667,-0.7
446,86,-0.543333333,0
446,87,-0.16,-0.5
446,88,-0.27,-0.2
446,89,0.016666667,-0.3
446,92,0.186666667,0.4
446,93,0.206666667,0.3
446,94,0.336666667,0.1
446,95,-0.036666667,0.6
446,96,0.0600000000000001,0.0999999999999996
446,97,0.0266666670000002,0
446,98,-0.00666666700000018,0.300000000000001
446,99,0.203333333,0
446,100,0.00666666699999929,0.4
446,101,-0.246666667,0.25
446,102,-0.116666667,-0.0500000000000007
446,103,-0.363333333,0
446,104,-0.646666667,0.0499999999999998
446,105,-1.51,0
446,106,-1.706666667,-1.15
446,107,-0.353333333,-1.87
446,108,0.343333333,-0.75
446,109,-1.353333333,0.5
446,110,-0.386666667,-1.1
446,111,-0.126666667,-0.3
446,112,-0.073333333,-0.07
446,113,-0.203333333,0
446,114,-0.143333333,-0.01
446,115,-0.00333333299999999,-0.1
446,116,-0.043333333,0
446,117,-0.113333333,0
446,118,-0.023333333,-0.15
446,119,-0.103333333,0
446,120,-0.126666667,0
446,121,-0.086666667,-0.05
446,122,0.016666667,-0.1
446,123,0.036666667,0
446,124,0.00333333299999999,0
446,125,-0.063333333,0
446,126,-0.032133333,-0.0812
446,127,-0.0364,-0.0419
446,128,-0.031466667,-0.0285
446,129,0.025533333,-0.0322
446,130,0.002566667,-0.0043
446,131,-0.024166667,0.0068
446,132,-0.007833333,-0.0316
446,133,-0.003166667,-0.0132
446,134,-0.000633333,-0.0031
446,141,-0.025,-0.22
446,142,0.077,-0.212
446,143,0.1525,-0.0121
446,144,-0.038333333,0.1219
446,147,0.12,0.12
446,148,-0.1604,0.3504
448,49,-0.0899999999999999,-0.3
448,50,-0.156666667,-0.1
448,51,0.386666667,0
448,52,0.0766666669999996,0.65
448,53,NaN,NaN
448,54,NaN,NaN
448,55,NaN,NaN
448,56,-0.783333333000001,NaN
448,57,-0.59,-0.65
448,58,-0.12,-1.2
448,86,-0.143333333,-0.45
448,89,-0.083333333,-0.25
448,90,-0.083333333,0
448,91,0.076666667,-0.15
448,92,0.036666667,0.25
448,93,-0.0833333329999997,0.0899999999999999
448,94,0.336666667,-0.72
448,95,0.0133333329999998,0.35
448,96,0.0600000000000001,0.0999999999999996
448,97,-0.0733333329999999,0.15
448,98,0.193333333,0
448,99,0.203333333,0
448,100,0.056666667,0.0999999999999996
448,101,-0.246666667,0.5
448,102,-0.016666667,-0.0999999999999996
448,103,-0.263333333,0.2
448,107,-0.863333333,-0.76
450,50,-0.00666666700000018,-0.25
450,55,-0.853333333,0.25
450,56,-0.433333333,-0.65
450,57,-0.140000000000001,-0.449999999999999
450,58,-0.0700000000000003,-0.4
450,59,NaN,NaN
450,63,0.096666667,-0.0499999999999998
451,51,0.286666667,0.1
451,52,0.676666667,0
451,53,0.48,0.75
451,56,-0.733333333,-0.11
451,57,-0.54,-0.3
451,58,-0.37,-0.5
451,61,-0.123333333,0.0999999999999996
452,53,0.98,-0.600000000000001
452,54,0.436666667,1
452,55,-0.303333333,0.600000000000001
452,56,-0.533333333000001,0.100000000000001
452,57,-0.24,-0.5
452,58,-0.470000000000001,-0.199999999999999
452,59,0.72,-1.1
452,60,NaN,NaN
452,63,0.146666667,NaN
452,64,0.0466666670000002,0.2
452,65,-0.0800000000000001,0.17
452,66,-0.246666667,0.19
452,67,-0.323333333,0.0699999999999994
452,68,0.0233333330000001,-0.7
452,69,-1.046666667,0.8
452,70,-0.223333333,-0.57
456,55,-1.103333333,0.2
456,56,-0.933333333,-0.7
456,57,-0.24,-1.3
456,58,NaN,NaN
456,59,-0.0800000000000001,NaN
456,60,-0.303333333,NaN
456,61,-0.523333333,-0.5
456,62,NaN,NaN
456,63,NaN,NaN
456,64,NaN,NaN
456,67,-0.223333333,-0.2
456,68,NaN,NaN
456,69,NaN,NaN
456,70,NaN,NaN
456,71,NaN,NaN
456,72,NaN,NaN
456,73,NaN,NaN
456,74,NaN,NaN
456,75,0.0133333329999994,NaN
456,76,-0.583333333,0.85
456,77,NaN,NaN
456,78,NaN,NaN
456,79,NaN,NaN
456,80,0.0699999999999998,NaN
456,81,NaN,NaN
456,82,NaN,NaN
456,85,NaN,NaN
456,88,0.03,-0.25
456,91,0.176666667,-0.1
456,92,-0.413333333,0.9
456,93,NaN,NaN
456,94,NaN,NaN
456,95,NaN,NaN
456,96,-0.39,NaN
456,97,NaN,NaN
456,98,NaN,NaN
456,99,NaN,NaN
456,100,NaN,NaN
456,104,-0.396666667,0.5
456,105,-1.76,0.9
456,106,-1.406666667,-1.7
456,114,-0.043333333,-0.1
456,115,0.146666667,-0.15
456,116,0.056666667,0.05
456,119,-0.153333333,0.1
456,122,NaN,NaN
456,123,0.086666667,NaN
456,136,-0.335,0
456,137,NaN,NaN
456,138,-0.338333333,NaN
456,139,-0.268333333,-0.35
456,140,-0.203333333,-0.275
456,141,-0.095,-0.25
456,142,0.0649999999999999,0
456,143,0.115,-0.025
456,144,-0.238333333,0.25
456,145,-0.068333333,0
456,146,0.0350000000000001,0
456,147,NaN,NaN
458,57,-0.59,0
458,62,-0.0900000000000007,-0.35
458,63,-0.203333333,-0.25
458,64,-0.303333332999999,-0.4
458,65,-0.21,-0.3
458,66,-0.246666667,-0.25
458,67,-0.123333333,-0.7
458,70,0.056666667,-0.800000000000001
458,71,-0.0466666670000002,0
458,72,0.15,-0.25
462,57,-0.0200000000000005,-0.569999999999999
462,58,-0.41,0.04
462,59,NaN,NaN
462,60,0.096666667,NaN
462,61,-0.203333333,0.27
462,62,-0.0900000000000007,-0.22
462,65,-0.13,-0.430000000000001
462,66,-0.166666666999999,-0.15
462,67,0.016666667,-0.3
462,68,-0.136666667,0.2
462,71,-0.016666667,0.43
463,57,-0.640000000000001,0.300000000000001
463,58,-0.77,-0.5
463,59,0.119999999999999,-0.8
463,60,0.0466666670000002,0.25
463,61,-0.173333333,0.25
463,62,-0.340000000000001,0.300000000000001
463,63,-0.253333333,-0.0499999999999998
463,64,-0.703333333,0.45
463,65,-0.36,-0.3
463,66,-0.346666667,-0.0999999999999996
463,67,-0.423333333,0
463,68,-0.576666667,-0.0499999999999998
463,69,-0.846666667,-0.300000000000001
463,70,0.206666666999999,-1
463,71,0.00333333299999961,0.25
463,72,0.45,-0.149999999999999
463,73,0.393333332999999,0.75
463,74,0.369999999999999,0.15
463,75,-0.136666667,0.75
463,76,-0.183333333,0.350000000000001
463,77,-0.0333333329999999,-0.15
463,78,-1.333333333,0.100000000000001
463,79,-0.74,-1.7
463,80,-0.0800000000000001,-1.15
463,81,-1.393333333,0.0499999999999998
463,82,-0.33,-1.3
463,83,-0.036666667,-0.6
463,84,-0.256666667,-0.4
463,85,-0.366666667,-0.75
463,86,-0.143333333,-0.45
463,87,-0.16,-0.5
463,88,-0.27,-0.1
463,91,-0.123333333,-0.05
463,92,0.486666667,-0.4
463,96,-0.24,0.3
463,97,-0.173333333,-0.0999999999999996
463,98,0.143333333,0
463,99,-0.0466666670000002,0.5
463,100,0.156666667,0
463,101,-0.166666667,0.27
463,102,0.0333333329999999,-0.17
463,103,-0.413333333000001,-0.0499999999999998
463,104,-0.946666667,-0.0999999999999996
463,105,-1.66,-0.45
463,106,-2.056666667,-1.15
463,107,-0.773333333,-1.89
463,108,-0.306666667,-0.85
463,109,-1.923333333,0.0700000000000003
463,110,-0.486666667,-1.81
463,111,-0.126666667,-0.7
463,112,-0.143333333,0
463,113,-0.243333333,-0.05
463,114,-0.043333333,-0.2
463,115,-0.00333333299999999,-0.2
463,116,-0.043333333,-0.07
463,117,-0.013333333,-0.25
463,118,-0.023333333,-0.05
463,121,-0.086666667,-0.05
463,122,0.026666667,-0.16
463,125,-0.013333333,-0.05
463,126,-0.063333333,0
463,127,-0.04,-0.06
463,128,-0.036666667,-0.03
463,129,-0.017766667,-0.00889999999999999
463,130,-0.013333333,-0.0718
463,131,-0.056666667,0.02
463,132,-0.063333333,-0.03
463,133,-0.086666667,-0.04
463,137,-0.322766667,-0.6489
463,138,0.100766667,-0.6151
463,141,-0.0432,-0.2268
463,142,0.0399999999999999,-0.00759999999999994
463,143,0.18,-0.0900000000000001
463,144,-0.163333333,0.24
463,145,-0.0133333330000001,-0.0800000000000001
464,57,NaN,NaN
464,58,-0.57,NaN
464,66,-0.246666667,-0.600000000000001
464,67,0.226666667,-0.75
464,71,0.0533333329999994,1
464,72,0.100000000000001,-0.0499999999999998
464,73,-0.256666667,0.649999999999999
465,59,0.77,-0.45
465,60,-0.00333333299999961,1.1
465,61,-0.0233333330000001,-0.2
465,62,0.0599999999999996,0.0999999999999996
465,63,0.246666667,0.0499999999999998
465,64,-0.00333333299999961,0.25
465,65,-0.21,0.18
465,66,0.153333333,-0.5
465,67,-0.0233333330000001,0.25
465,72,0.0500000000000007,0.3
465,73,0.243333333,0.2
465,74,0.47,0.2
465,75,-0.0366666670000004,0.5
465,76,-0.0833333329999997,0.199999999999999
465,79,-1.09,-1.15
465,80,-0.23,-1.25
465,81,-1.293333333,-0.55
465,84,-0.226666667,-0.63
465,85,-0.416666667,-0.6
465,86,0.056666667,-0.65
465,87,-0.21,0
466,57,-0.49,0.0999999999999996
466,64,-0.553333332999999,0.399999999999999
466,65,-0.66,-0.25
466,66,-0.296666666999999,-0.550000000000001
466,70,-0.143333333,-0.95
466,71,-0.096666667,-0.100000000000001
466,74,0.0699999999999994,0.4
469,57,-0.24,0
469,58,-0.27,-0.2
469,59,0.22,-0.100000000000001
469,60,-0.00333333299999961,0.399999999999999
469,61,-0.323333333,0.0999999999999996
469,62,-0.140000000000001,-0.0999999999999996
469,63,-0.103333333,0
469,64,-0.203333333,0.15
469,65,-0.0600000000000005,-0.199999999999999
469,66,0.00333333300000049,-0.100000000000001
469,67,-0.103333333,0.00999999999999979
469,70,-0.393333333,-0.2
469,71,-0.146666667,-0.100000000000001
469,72,-0.0499999999999998,-0.0999999999999996
469,73,-0.156666667000001,0.3
469,74,0.819999999999999,-0.5
469,75,0.0133333329999994,0.95
469,76,-0.183333333,0.4
470,61,-0.323333333,0.35
470,65,-0.61,-0.3
470,66,-0.146666667,-0.7
470,67,-0.223333333,-0.3
470,70,0.106666667,-0.75
470,73,0.123333333,0.52
470,74,NaN,NaN
470,75,NaN,NaN
471,57,-0.24,-0.4
471,58,-0.17,-0.4
471,59,0.34,-0.42
471,60,-0.0733333329999999,0.57
471,61,-0.273333333,-0.17
471,62,-0.11,-0.38
471,63,-0.373333333,0
471,64,-0.473333332999999,-0.0100000000000007
471,65,-0.19,-0.319999999999999
471,66,-0.266666667,-0.0599999999999996
472,57,-0.46,-0.04
472,58,-0.0700000000000003,-0.52
472,59,0.369999999999999,-0.14
472,60,0.106666667,0.5
472,61,-0.0533333330000003,0.3
472,62,0.34,-0.350000000000001
472,63,-0.163333333,0.91
472,64,-0.553333332999999,0.0299999999999994
472,65,-0.0899999999999999,-0.36
472,66,-0.0866666669999994,-0.0200000000000005
472,67,-0.0233333330000001,0.11
472,68,-0.356666667,0.0899999999999999
472,69,-0.906666667000001,-0.109999999999999
472,70,-0.00333333300000049,-0.85
472,71,0.00333333299999961,0.13
472,72,0.130000000000001,0
472,73,0.613333333,0.0199999999999996
472,74,0.88,0.199999999999999
472,75,0.103333332999999,1.17
472,76,-0.183333333,0.52
472,77,-0.00333333299999961,-0.100000000000001
472,80,-0.68,-1
472,95,-0.0416666669999999,0.205
472,96,-0.052,0.1
472,97,-0.064333333,-0.0139999999999998
472,98,0.243333333,0.178
472,99,-0.0176666670000003,0.549
472,100,0.0606666669999996,0.16
472,101,-0.140566667,0.1812
472,102,0.173333333,-0.0372000000000003
472,103,-0.101733333,0.2784
472,104,-0.171466667,-0.2578
472,105,-0.9538,-0.0262000000000002
472,106,-1.606666667,-0.39
472,107,-0.358033333,-1.6653
472,108,-0.189966667,-0.3348
472,109,-1.606633333,0.02
472,110,-0.486666667,-1.5783
472,111,0.043333333,-0.57
472,112,-0.162633333,-0.2419
472,113,-0.249133333,-0.3972
472,114,-0.186633333,-0.37
472,115,0.096666667,-0.5267
472,116,0.00666666700000001,0.1
472,117,-0.023333333,0.01
472,118,-0.023333333,-0.01
472,121,-0.026666667,-0.0878
472,122,0.026666667,0
472,123,0.076666667,-0.03
472,126,-0.013333333,0.01
472,127,-0.02,-0.03
472,139,-0.403333333,0.0600000000000001
472,140,0.036666667,-0.7
472,141,0.18,-0.02
472,142,-0.24,0.22
472,143,-0.3,0.03
472,146,0.18,-0.05
472,147,0.29,0.01
472,148,0.22,-0.01
472,149,0.0766666669999996,0.23
472,150,-0.183333333,0.3
475,57,-0.24,-0.25
475,58,-0.32,0
475,59,0.27,-0.37
475,60,0.096666667,0.4
475,61,-0.273333333,0.25
475,62,-0.0600000000000005,-0.38
475,63,-0.303333332999999,0.0999999999999996
475,64,-0.403333333,-0.0199999999999996
475,65,-0.0899999999999999,-0.42
475,66,0.0533333330000003,-0.3
475,67,-0.0233333330000001,0
475,68,-0.246666667,0.0700000000000003
475,69,-0.696666667000001,-0.24
475,72,0.15,-0.0800000000000001
475,73,0.293333333,0.15
475,74,0.569999999999999,0.0800000000000001
475,77,0.016666667,-0.5
475,78,-1.433333333,0.5
475,79,-0.79,-1.55
481,57,-0.390000000000001,-0.449999999999999
481,58,-0.67,-0.15
481,59,0.0199999999999996,-0.7
481,60,-0.0533333330000003,0.15
481,63,-0.153333333,-0.35
481,64,-0.803333332999999,0.35
481,65,-0.36,-0.35
481,66,-0.146666667,-0.649999999999999
481,67,-0.273333333,0
481,68,-0.376666667,-0.2
481,69,-0.746666667,-0.3
481,70,0.306666667,-0.95
481,71,0.353333333,0
481,75,0.0133333329999994,0.5
483,57,-0.17,-1.34
483,61,-0.0533333330000003,-0.29
483,65,-0.16,-0.15
483,66,-0.426666667,0.23
483,69,-0.696666667000001,-0.45
483,79,-0.84,-1.75
483,84,-0.056666667,0.2
483,85,-0.116666667,-0.25
483,88,-0.23,-0.29
483,89,0.00666666699999996,-0.25
483,92,0.276666667,-0.1
483,93,0.449666667,-0.00300000000000011
483,94,0.279666667,0.45
483,95,0.106333333,0.35
483,96,0.103,0.1
483,97,-0.0303333330000002,0.35
483,98,0.0703333329999998,0.016
483,99,-0.0836666670000001,0
483,100,-0.416633333,0.250299999999999
483,101,-0.438366667,-0.106599999999999
483,102,-0.266666667,-0.45
483,103,-0.253333333,-0.25
483,104,-0.696666667,0
483,105,-1.6767,-0.0999999999999996
483,106,-2.006666667,-1.1
483,107,-1.066633333,-1.4567
483,108,0.243333333,-0.5
483,109,-1.053333333,0
483,110,-0.236666667,-0.75
483,111,-0.326666667,0.2
483,112,-0.243333333,-0.15
483,113,-0.113333333,-0.28
483,114,-0.063333333,-0.25
483,115,-0.273333333,0
483,116,-0.163333333,-0.35
483,117,0.086666667,-0.52
483,118,0.076666667,0
483,119,-0.093333333,0.09
483,120,-0.046666667,-0.07
483,121,-0.056666667,0
483,122,-0.00333333300000001,0
483,123,0.016666667,0
483,124,0.033333333,0
483,125,0.016666667,0
483,126,-0.013333333,0.03
484,59,-0.380000000000001,0.0500000000000007
484,60,0.296666667,-0.4
484,63,-0.153333333,-0.3
484,64,-0.233333333,0
484,65,-0.00999999999999979,-0.25
484,66,-0.126666666999999,0.0299999999999994
484,67,0.0266666669999998,-0.31
484,68,-0.0766666670000005,0
484,69,-0.846666667,0
484,70,-0.393333333,-0.38
484,71,0.0533333329999994,-0.449999999999999
484,72,0.100000000000001,0
484,73,0.293333333,0
484,74,0.72,0
484,75,0.413333333,0.45
484,76,0.426666667,0.34
484,77,NaN,NaN
484,80,-1.78,-0.63
484,81,-1.823333333,-1.24
484,84,-0.246666667,0
484,85,-0.586666667,0
484,88,-0.29,-0.2
484,89,-0.183333333,-0.19
484,90,-0.183333333,-0.0999999999999999
484,91,0.156666667,-0.33
484,94,0.536666667,0.45
484,95,0.313333333,0.35
484,98,0.593333333,0.18
484,99,0.263333332999999,0.640000000000001
484,100,0.156666667,0.34
484,101,0.0533333330000003,0.0499999999999998
484,102,0.183333333,-0.0499999999999998
484,103,-0.0633333330000001,0
484,104,-0.666666666999999,0.12
484,105,-1.73,0.18
484,106,-2.056666667,-0.970000000000001
484,107,-1.023333333,-1.55
484,108,-0.506666667,-0.75
484,109,-2.203333333,0
484,110,-0.386666667,-2.6
484,111,-0.376666667,-0.1
484,112,-0.343333333,-0.2
484,115,-0.00333333299999999,-0.1
484,116,-0.093333333,0
484,117,-0.113333333,-0.15
484,118,-0.033333333,-0.19
484,119,-0.203333333,0.05
484,120,-0.176666667,-0.25
484,121,-0.236666667,-0.2
484,124,0.043333333,0
484,125,-0.013333333,0
484,126,-0.013333333,0
484,127,-0.03,-0.04
484,128,-0.056666667,0
484,129,-0.036666667,0
484,132,-0.013333333,-0.08
484,133,-0.016666667,-0.02
484,134,-0.003333333,-0.03
484,137,0.063333333,-0.14
484,138,0.226666667,-0.02
484,139,-0.093333333,0.27
484,140,-0.053333333,0
484,141,0.1,-0.04
484,142,0.24,0
484,143,0.14,0.4
484,144,0.136666667,0.1
484,145,0.0866666669999998,0.12
484,146,0.31,0.1
484,147,0.24,0.25
484,148,0.0900000000000001,0.25
484,149,0.166666667,0.0499999999999998
484,150,0.036666667,0
485,57,0.00999999999999979,-1.25
485,58,-0.0700000000000003,-0.5
485,59,0.27,0
485,60,0.346666667,0.25
485,61,-0.0233333330000001,0.7
485,62,0.0599999999999996,-0.25
485,63,0.0466666670000002,0
485,64,-1.203333333,1.25
485,65,-0.56,-0.6
485,66,-0.196666667,-0.25
485,67,0.226666667,-0.75
485,68,-0.676666667,0.75
485,78,-0.933333333,-0.55
485,79,-0.84,-0.75
485,80,-0.53,-0.55
485,81,-1.293333333,-0.55
485,82,0.47,-1.75
485,83,0.713333333,0
485,84,-0.356666667,1.25
485,87,0.19,-0.15
485,88,0.18,-0.25
485,89,0.016666667,-0.1
485,90,0.066666667,0.1
485,91,0.176666667,-0.0499999999999999
486,57,-0.140000000000001,-0.899999999999999
486,58,-0.27,-0.399999999999999
486,62,-0.19,-0.45
486,67,-0.273333333,-0.15
486,68,-0.426666667,-0.0499999999999998
486,75,-0.486666667000001,0.95
486,76,-0.683333333,0.3
488,57,-0.140000000000001,-0.3
488,58,-0.470000000000001,0.300000000000001
488,59,0.22,-0.2
488,60,-0.103333333,0.600000000000001
488,61,-0.323333333,0
488,62,-0.24,-0.100000000000001
488,63,-0.253333333,0.0999999999999996
488,64,-0.553333332999999,0.399999999999999
488,65,-0.31,-0.3
488,66,-0.346666667,0
488,67,-0.223333333,-0.3
488,74,0.319999999999999,0.2
488,82,0.02,-1.7
497,70,0.156666667,-0.72
497,71,0.0533333329999994,0.350000000000001
497,77,0.176666667,-0.77
497,78,-1.383333333,0.36
497,79,-1.14,-1.4
497,80,-0.33,-1.3
497,85,-0.346666667,NaN
497,86,-0.0133333329999998,-0.72
497,87,-0.12,-0.12
497,91,0.076666667,0.03
497,92,0.163666667,-0.097
497,93,0.236666667,0.181
497,94,0.280666667,0.0859999999999999
497,95,-0.00666666700000018,0.415
497,98,0.0983333330000002,0.22
497,99,0.512333333,-0.488
497,100,0.0100666669999994,0.6066
497,101,-0.0657666670000001,-0.0118999999999998
497,102,0.0386333329999999,0.000899999999999679
497,103,-0.225833333000001,0.211
497,104,-0.649866667,0.0252999999999997
497,105,-1.2835,-0.1269
497,110,-0.483866667,-1.9066
498,71,0.103333333,0.649999999999999
498,72,0.15,0.15
498,73,0.393333332999999,0.2
498,74,0.619999999999999,0.25
498,75,-0.0366666670000004,0.85
498,76,-0.0833333329999997,0.399999999999999
498,77,0.166666667,-0.25
498,78,-1.283333333,0.449999999999999
498,79,-0.79,-1.65
498,80,-0.13,-1.1
498,81,-1.393333333,0.0499999999999998
498,82,0.22,-1.8
498,83,-0.036666667,0.2
498,86,-0.0433333329999999,-0.7
498,87,-0.46,0.25
498,90,-0.333333333,NaN
498,93,NaN,NaN
498,94,NaN,NaN
498,95,NaN,NaN
498,107,0.276666667,-2.05
498,113,-0.193333333,-0.1
498,114,-0.093333333,-0.05
498,115,-0.053333333,0
498,116,-0.043333333,0
498,117,-0.013333333,-0.35
498,118,-0.023333333,0
498,119,-0.053333333,-0.05
498,120,NaN,NaN
498,121,-0.036666667,NaN
498,122,0.016666667,-0.05
499,73,0.233333333,0.00999999999999979
499,74,0.319999999999999,0.5
499,75,-0.386666667,0.8
499,78,-1.683333333,0.2
499,79,-1.34,-1.55
499,80,-0.63,-0.95
499,81,-1.243333333,-0.35
499,82,-0.03,-1.38
499,83,-0.086666667,-0.15
500,74,-0.5,0.72
500,75,-0.436666667000001,0.12
500,76,-0.573333333,0.359999999999999
500,77,NaN,NaN
500,78,-1.483333333,NaN
500,79,-1.41,-1.25
500,80,-0.66,-1
500,81,-1.343333333,-0.6
500,84,-0.126666667,-0.44
500,85,-0.346666667,-0.36
500,86,-0.0133333329999998,-0.77
500,87,-0.18,0
500,88,-0.28,-0.0700000000000001
502,73,0.0433333329999996,0.4
502,74,NaN,NaN
502,77,-0.383333333,0
502,78,-1.383333333,0
502,79,-0.84,-1.6
502,80,-0.33,-1
502,81,-1.193333333,-0.5
502,84,-0.356666667,-0.3
502,85,-0.466666667,-0.7
504,73,0.343333332999999,0.2
504,74,0.619999999999999,-0.0999999999999996
504,75,NaN,NaN
504,78,NaN,NaN
504,79,NaN,NaN
504,80,NaN,NaN
504,81,NaN,NaN
504,82,NaN,NaN
504,85,NaN,NaN
504,86,NaN,NaN
504,87,NaN,NaN
504,88,NaN,NaN
504,89,NaN,NaN
504,90,NaN,NaN
504,91,NaN,NaN
504,92,NaN,NaN
504,93,-0.393333333,NaN
504,94,-0.363333333,0
504,95,-0.436666667,-0.0500000000000003
504,96,-0.44,0
504,97,0.0266666670000002,0
504,98,0.343333333,0
504,99,NaN,NaN
504,100,NaN,NaN
504,101,NaN,NaN
504,102,-0.359366667,NaN
504,103,-0.606033333,0
504,106,-1.276666667,-1.5
504,107,-0.943333333,-0.5
504,108,-0.076666667,-1
504,109,-1.273333333,0
504,110,-0.356666667,-1
504,111,-0.061666667,-0.335
504,112,-0.053333333,-0.025
504,113,-0.133333333,-0.02
504,114,-0.158333333,0.075
504,115,0.086666667,-0.205
504,116,-0.00333333299999999,0.1
504,117,-0.148333333,0.125
504,118,-0.108333333,-0.07
504,119,-0.148333333,-0.09
504,120,-0.091666667,-0.1
504,121,-0.031666667,-0.07
504,122,0.046666667,-0.075
504,123,0.066666667,0
504,124,0.033333333,0.05
504,125,-0.00333333299999999,0.02
504,126,-0.013333333,0.01
504,127,0,-0.05
504,128,-0.036666667,0.02
504,129,0.023333333,-0.03
504,130,0.026666667,-0.02
504,131,-0.036666667,0.05
504,132,-0.023333333,-0.02
504,133,-0.016666667,-0.01
504,134,0.006666667,-0.02
504,135,-0.02,0.02
504,136,-0.115,0.115
504,137,-0.136666667,-0.145
504,138,-0.00563333300000002,-0.1485
504,139,-0.212533333,-0.0731
504,140,-0.189833333,-0.29
504,141,-0.3262,0
504,142,0.00879999999999992,-0.425
504,143,-0.1612,0.22
