MZ_data_mat_h11,MZ_data_mat_h12,MZ_data_mat_h13,MZ_data_mat_h14
431,109,2.18,0.296666667
431,110,0.96,0.213333333
431,111,0.85,0.173333333
431,112,0.37,0.156666667
431,116,0.2,0.156666667
431,118,0.29,0.126666667
431,120,0.13,0.023333333
431,121,NaN,0.013333333
431,122,0.13,0.066666667
431,123,0.13,0.086666667
431,124,0.16,0.103333333
431,125,0.16,0.086666667
432,39,5.5,5.56
432,40,5.25,5.376666667
432,41,5.5,4.54
432,42,4,3.893333333
432,43,3.5,3.68
432,44,3.3,3.083333333
432,45,2.95,3.07
432,46,2.7,2.96
432,47,2.7,2.966666667
432,48,2.5,3.003333333
432,49,2.8,3.06
432,50,3.1,3.243333333
432,51,3.4,3.986666667
432,52,4.5,4.476666667
432,53,4.7,5.28
433,39,5.71,5.56
433,40,5.3,5.376666667
433,41,5.5,4.54
433,42,4.8,3.893333333
433,43,3.6,3.68
433,44,3.67,3.083333333
433,45,3.16,3.07
433,46,2.9,2.96
433,47,2.9,2.966666667
433,48,2.81,3.003333333
433,49,2.82,3.06
433,50,3.04,3.243333333
433,51,3.12,3.986666667
433,52,3.88,4.476666667
433,53,4.27,5.28
433,54,5.31,5.736666667
433,55,6.35,5.596666667
433,56,5.81,5.366666667
433,57,5.23,5.26
433,58,5.17,4.93
433,59,4.89,5.02
433,60,4.9,5.096666667
433,61,5.03,4.976666667
433,62,5.04,5.06
433,63,5.03,5.046666667
433,64,5.43,5.046666667
433,65,5.03,5.09
433,66,5.27,5.053333333
433,67,5.13,4.976666667
433,68,5,4.823333333
433,69,5.25,4.253333333
433,70,4.24,4.406666667
433,71,4.25,4.453333333
433,72,4.4,4.65
433,74,4.95,5.52
433,75,5.76,5.713333333
433,76,6.4,6.016666667
433,77,6.13,6.016666667
433,78,6.05,4.816666667
433,79,4.8,3.66
433,80,3.45,3.17
433,81,3.33,1.906666667
433,82,1.7,1.72
433,83,1.6,1.713333333
433,84,1.81,1.643333333
433,85,1.71,1.333333333
433,86,1.19,1.156666667
433,87,1.2,1.04
433,88,1.16,0.93
433,89,0.8,0.916666667
433,90,0.9,0.916666667
433,91,1.1,1.076666667
433,92,1,1.486666667
433,93,1.75,2.006666667
433,94,2.5,2.536666667
433,95,2.98,2.863333333
433,96,3.49,3.36
433,97,3.8,3.826666667
433,98,4.17,4.393333333
433,99,4.65,4.703333333
433,100,4.9,4.906666667
433,101,5.3,4.903333333
433,103,4.97,4.736666667
433,105,4.84,3.39
433,110,0.42,0.213333333
433,112,0.3,0.156666667
433,113,0.1,0.056666667
433,121,0.1,0.013333333
433,122,0.0113,0.066666667
433,123,0.07,0.086666667
433,124,0.01,0.103333333
433,125,0.1,0.086666667
433,126,0.02,0.086666667
433,127,0.076,0.05
433,128,0.08,0.033333333
433,129,0.05,0.063333333
433,130,0.03,0.046666667
433,131,0.09,0.033333333
433,132,0.06,0.026666667
433,133,0.05,0.023333333
433,134,0.03,0.026666667
433,135,0.03,0.02
433,136,0.03,0.04
433,137,0.2717,0.123333333
433,138,0.2545,0.286666667
433,139,0.3433,0.256666667
433,140,0.4167,0.296666667
433,141,0.5967,0.43
433,142,0.4683,0.59
433,143,0.65,0.89
433,144,1.07,1.036666667
433,145,1.09,1.206666667
433,146,1.37,1.56
433,147,1.56,1.84
433,148,1.9,2.04
433,149,2.33,2.316666667
433,150,2.55,2.386666667
434,39,5.9,5.56
434,40,5.5,5.376666667
434,41,5.7,4.54
434,43,4.2,3.68
434,44,4,3.083333333
434,45,3.4,3.07
434,46,3.6,2.96
434,47,3.1,2.966666667
434,48,3.1,3.003333333
434,50,3.3,3.243333333
434,52,3.8,4.476666667
434,53,4.8,5.28
437,40,5.5,5.376666667
437,42,4.4,3.893333333
437,43,4,3.68
437,44,4.5,3.083333333
437,46,3,2.96
437,49,3.4,3.06
437,51,3.3,3.986666667
437,52,4.3,4.476666667
437,53,4.9,5.28
437,54,5.9,5.736666667
439,41,5.6,4.54
439,42,5,3.893333333
439,43,4.1,3.68
439,44,3.8,3.083333333
439,45,NaN,3.07
439,46,NaN,2.96
439,47,NaN,2.966666667
439,48,NaN,3.003333333
439,49,NaN,3.06
439,50,NaN,3.243333333
439,51,3.4,3.986666667
439,52,4.7,4.476666667
439,53,4.7,5.28
439,54,6,5.736666667
439,55,6.8,5.596666667
439,57,5.5,5.26
439,58,5.5,4.93
439,59,4.95,5.02
439,60,4.9,5.096666667
439,61,5.75,4.976666667
439,62,5.3,5.06
439,63,5.1,5.046666667
439,64,5.3,5.046666667
439,65,5.35,5.09
439,66,5.25,5.053333333
439,68,5.3,4.823333333
439,69,5,4.253333333
439,71,4.4,4.453333333
439,72,4.7,4.65
439,74,5.25,5.52
439,76,6.2,6.016666667
439,78,6,4.816666667
439,79,4.75,3.66
439,81,3.2,1.906666667
439,83,1.83,1.713333333
439,84,2.07,1.643333333
439,85,1.7,1.333333333
439,86,1.21,1.156666667
439,87,1.19,1.04
439,88,1.2,0.93
439,104,5.045,4.303333333
440,41,5.5,4.54
440,42,4.79,3.893333333
440,43,3.85,3.68
440,44,3.8,3.083333333
440,45,3.2,3.07
440,46,3.15,2.96
440,47,3,2.966666667
440,48,2.9,3.003333333
440,49,3.09,3.06
440,50,3.23,3.243333333
440,51,3.3,3.986666667
440,52,4.39,4.476666667
442,46,2.76,2.96
442,47,3,2.966666667
442,48,2.69,3.003333333
442,49,2.92,3.06
442,50,3.13,3.243333333
442,51,3.34,3.986666667
442,52,4.62,4.476666667
442,53,4.76,5.28
442,54,5.6,5.736666667
442,55,6.3,5.596666667
442,56,5.54,5.366666667
442,57,4.94,5.26
442,58,5.17,4.93
442,59,4.58,5.02
442,60,4.96,5.096666667
442,61,4.94,4.976666667
442,63,5.11,5.046666667
442,65,5.24,5.09
442,66,5.07,5.053333333
442,67,4.98,4.976666667
446,48,3.1,3.003333333
446,50,3.4,3.243333333
446,51,3.5,3.986666667
446,52,4.9,4.476666667
446,53,4.9,5.28
446,54,5.7,5.736666667
446,55,6.6,5.596666667
446,56,5.8,5.366666667
446,57,5.4,5.26
446,58,5.2,4.93
446,59,4.8,5.02
446,60,5.1,5.096666667
446,61,5.1,4.976666667
446,62,5,5.06
446,63,5,5.046666667
446,64,5.5,5.046666667
446,65,5.1,5.09
446,67,5.2,4.976666667
446,68,5.1,4.823333333
446,69,5,4.253333333
446,70,3.6,4.406666667
446,71,4,4.453333333
446,72,4.6,4.65
446,73,5.1,5.043333333
446,74,5.2,5.52
446,76,6.4,6.016666667
446,77,6.2,6.016666667
446,78,6,4.816666667
446,79,4.5,3.66
446,80,3.8,3.17
446,82,1.7,1.72
446,83,1.7,1.713333333
446,84,1.9,1.643333333
446,85,1.7,1.333333333
446,86,1.7,1.156666667
446,87,1.2,1.04
446,88,1.2,0.93
446,89,0.9,0.916666667
446,91,0.9,1.076666667
446,92,1.3,1.486666667
446,93,1.8,2.006666667
446,94,2.2,2.536666667
446,95,2.9,2.863333333
446,96,3.3,3.36
446,97,3.8,3.826666667
446,98,4.4,4.393333333
446,99,4.5,4.703333333
446,100,4.9,4.906666667
446,101,5.15,4.903333333
446,102,5.1,4.983333333
446,103,5.1,4.736666667
446,104,4.95,4.303333333
446,105,4.9,3.39
446,106,3.75,2.043333333
446,107,1.98,1.626666667
446,108,1.15,1.493333333
446,109,1.65,0.296666667
446,110,0.6,0.213333333
446,111,0.3,0.173333333
446,112,0.23,0.156666667
446,113,0.26,0.056666667
446,114,0.25,0.106666667
446,115,0.15,0.146666667
446,116,0.2,0.156666667
446,117,0.25,0.136666667
446,118,0.15,0.126666667
446,119,0.15,0.046666667
446,120,0.15,0.023333333
446,121,0.1,0.013333333
446,122,0.05,0.066666667
446,123,0.05,0.086666667
446,124,0.1,0.103333333
446,125,0.15,0.086666667
446,126,0.1188,0.086666667
446,127,0.0864,0.05
446,128,0.0648,0.033333333
446,129,0.0378,0.063333333
446,130,0.0441,0.046666667
446,131,0.0575,0.033333333
446,132,0.0345,0.026666667
446,133,0.0265,0.023333333
446,134,0.0273,0.026666667
446,140,0.4898,0.296666667
446,141,0.455,0.43
446,142,0.513,0.59
446,143,0.7375,0.89
446,144,1.075,1.036666667
446,146,1.37,1.56
446,147,1.72,1.84
446,148,2.2004,2.04
448,48,3.2,3.003333333
448,49,3.15,3.06
448,50,3.4,3.243333333
448,51,3.6,3.986666667
448,52,4.4,4.476666667
448,53,NaN,5.28
448,54,NaN,5.736666667
448,55,NaN,5.596666667
448,56,6.15,5.366666667
448,57,5.85,5.26
448,58,5.05,4.93
448,85,1.25,1.333333333
448,86,1.3,1.156666667
448,88,1,0.93
448,89,1,0.916666667
448,90,1,0.916666667
448,91,1,1.076666667
448,92,1.45,1.486666667
448,93,2.09,2.006666667
448,94,2.2,2.536666667
448,95,2.85,2.863333333
448,96,3.3,3.36
448,97,3.9,3.826666667
448,98,4.2,4.393333333
448,99,4.5,4.703333333
448,100,4.85,4.906666667
448,101,5.15,4.903333333
448,102,5,4.983333333
448,103,5,4.736666667
448,106,3.45,2.043333333
448,107,2.49,1.626666667
450,49,3.5,3.06
450,50,3.25,3.243333333
450,52,4.45,4.476666667
450,54,6.05,5.736666667
450,55,6.45,5.596666667
450,56,5.8,5.366666667
450,57,5.4,5.26
450,58,5,4.93
450,59,NaN,5.02
450,62,4.95,5.06
450,63,4.95,5.046666667
451,50,3.4,3.243333333
451,51,3.7,3.986666667
451,52,3.8,4.476666667
451,53,4.8,5.28
451,55,6.35,5.596666667
451,56,6.1,5.366666667
451,57,5.8,5.26
451,58,5.3,4.93
451,60,5,5.096666667
451,61,5.1,4.976666667
451,65,5,5.09
452,52,4.3,4.476666667
452,53,4.3,5.28
452,54,5.3,5.736666667
452,55,5.9,5.596666667
452,56,5.9,5.366666667
452,57,5.5,5.26
452,58,5.4,4.93
452,59,4.3,5.02
452,60,NaN,5.096666667
452,62,NaN,5.06
452,63,4.9,5.046666667
452,64,5,5.046666667
452,65,5.17,5.09
452,66,5.3,5.053333333
452,67,5.3,4.976666667
452,68,4.8,4.823333333
452,69,5.3,4.253333333
452,70,4.63,4.406666667
456,54,6,5.736666667
456,55,6.7,5.596666667
456,56,6.3,5.366666667
456,57,5.5,5.26
456,58,NaN,4.93
456,59,5.1,5.02
456,60,5.4,5.096666667
456,61,5.5,4.976666667
456,62,NaN,5.06
456,63,NaN,5.046666667
456,64,NaN,5.046666667
456,66,5.1,5.053333333
456,67,5.2,4.976666667
456,68,NaN,4.823333333
456,69,NaN,4.253333333
456,70,NaN,4.406666667
456,71,NaN,4.453333333
456,72,NaN,4.65
456,73,NaN,5.043333333
456,74,NaN,5.52
456,75,5.7,5.713333333
456,76,6.6,6.016666667
456,77,NaN,6.016666667
456,78,NaN,4.816666667
456,79,NaN,3.66
456,80,3.1,3.17
456,81,NaN,1.906666667
456,82,NaN,1.72
456,84,NaN,1.643333333
456,85,NaN,1.333333333
456,87,1.15,1.04
456,88,0.9,0.93
456,90,1,0.916666667
456,91,0.9,1.076666667
456,92,1.9,1.486666667
456,93,NaN,2.006666667
456,94,NaN,2.536666667
456,95,NaN,2.863333333
456,96,3.75,3.36
456,97,NaN,3.826666667
456,98,NaN,4.393333333
456,99,NaN,4.703333333
456,100,NaN,4.906666667
456,103,4.5,4.736666667
456,104,4.7,4.303333333
456,105,5.15,3.39
456,106,3.45,2.043333333
456,113,0.25,0.056666667
456,114,0.15,0.106666667
456,115,0,0.146666667
456,116,0.1,0.156666667
456,118,0.1,0.126666667
456,119,0.2,0.046666667
456,121,0.05,0.013333333
456,122,NaN,0.066666667
456,123,0,0.086666667
456,125,0,0.086666667
456,127,0.05,0.05
456,129,0.05,0.063333333
456,135,0.1,0.02
456,136,0.375,0.04
456,137,NaN,0.123333333
456,138,0.625,0.286666667
456,139,0.525,0.256666667
456,140,0.5,0.296666667
456,141,0.525,0.43
456,142,0.525,0.59
456,143,0.775,0.89
456,144,1.275,1.036666667
456,145,1.275,1.206666667
456,146,1.525,1.56
456,147,NaN,1.84
456,149,2.275,2.316666667
458,56,5.75,5.366666667
458,57,5.85,5.26
458,59,5,5.02
458,61,5.2,4.976666667
458,62,5.15,5.06
458,63,5.25,5.046666667
458,64,5.35,5.046666667
458,65,5.3,5.09
458,66,5.3,5.053333333
458,67,5.1,4.976666667
458,69,4.95,4.253333333
458,70,4.35,4.406666667
458,71,4.5,4.453333333
458,72,4.5,4.65
458,74,5,5.52
458,76,6,6.016666667
462,56,5.95,5.366666667
462,57,5.28,5.26
462,58,5.34,4.93
462,59,NaN,5.02
462,60,5,5.096666667
462,61,5.18,4.976666667
462,62,5.15,5.06
462,64,5.56,5.046666667
462,65,5.22,5.09
462,66,5.22,5.053333333
462,67,4.96,4.976666667
462,68,4.96,4.823333333
462,70,4.25,4.406666667
462,71,4.47,4.453333333
463,56,5.9,5.366666667
463,57,5.9,5.26
463,58,5.7,4.93
463,59,4.9,5.02
463,60,5.05,5.096666667
463,61,5.15,4.976666667
463,62,5.4,5.06
463,63,5.3,5.046666667
463,64,5.75,5.046666667
463,65,5.45,5.09
463,66,5.4,5.053333333
463,67,5.4,4.976666667
463,68,5.4,4.823333333
463,69,5.1,4.253333333
463,70,4.2,4.406666667
463,71,4.45,4.453333333
463,72,4.2,4.65
463,73,4.65,5.043333333
463,74,5.15,5.52
463,75,5.85,5.713333333
463,76,6.2,6.016666667
463,77,6.05,6.016666667
463,78,6.15,4.816666667
463,79,4.4,3.66
463,80,3.25,3.17
463,81,3.3,1.906666667
463,82,2.05,1.72
463,83,1.75,1.713333333
463,84,1.9,1.643333333
463,85,1.7,1.333333333
463,86,1.3,1.156666667
463,87,1.2,1.04
463,88,1.2,0.93
463,90,1.05,0.916666667
463,91,1.2,1.076666667
463,92,1,1.486666667
463,95,2.96,2.863333333
463,96,3.6,3.36
463,97,4,3.826666667
463,98,4.25,4.393333333
463,99,4.75,4.703333333
463,100,4.75,4.906666667
463,101,5.07,4.903333333
463,102,4.95,4.983333333
463,103,5.15,4.736666667
463,104,5.25,4.303333333
463,105,5.05,3.39
463,106,4.1,2.043333333
463,107,2.4,1.626666667
463,108,1.8,1.493333333
463,109,2.22,0.296666667
463,110,0.7,0.213333333
463,111,0.3,0.173333333
463,112,0.3,0.156666667
463,113,0.3,0.056666667
463,114,0.15,0.106666667
463,115,0.15,0.146666667
463,116,0.2,0.156666667
463,117,0.15,0.136666667
463,118,0.15,0.126666667
463,120,0.13,0.023333333
463,121,0.1,0.013333333
463,122,0.04,0.066666667
463,124,0.14,0.103333333
463,125,0.1,0.086666667
463,126,0.15,0.086666667
463,127,0.09,0.05
463,128,0.07,0.033333333
463,129,0.0811,0.063333333
463,130,0.06,0.046666667
463,131,0.09,0.033333333
463,132,0.09,0.026666667
463,133,0.11,0.023333333
463,136,0.5982,0.04
463,137,0.4461,0.123333333
463,138,0.1859,0.286666667
463,140,0.55,0.296666667
463,141,0.4732,0.43
463,142,0.55,0.59
463,143,0.71,0.89
463,144,1.2,1.036666667
463,145,1.22,1.206666667
463,150,2.55,2.386666667
464,56,6,5.366666667
464,57,NaN,5.26
464,58,5.5,4.93
464,61,5.5,4.976666667
464,63,5.4,5.046666667
464,65,5.95,5.09
464,66,5.3,5.053333333
464,67,4.75,4.976666667
464,70,3.3,4.406666667
464,71,4.4,4.453333333
464,72,4.55,4.65
464,73,5.3,5.043333333
464,75,5.8,5.713333333
464,77,6.3,6.016666667
465,58,5,4.93
465,59,4.25,5.02
465,60,5.1,5.096666667
465,61,5,4.976666667
465,62,5,5.06
465,63,4.8,5.046666667
465,64,5.05,5.046666667
465,65,5.3,5.09
465,66,4.9,5.053333333
465,67,5,4.976666667
465,69,4.95,4.253333333
465,71,4.4,4.453333333
465,72,4.6,4.65
465,73,4.8,5.043333333
465,74,5.05,5.52
465,75,5.75,5.713333333
465,76,6.1,6.016666667
465,78,6,4.816666667
465,79,4.75,3.66
465,80,3.4,3.17
465,81,3.2,1.906666667
465,83,1.7,1.713333333
465,84,1.87,1.643333333
465,85,1.75,1.333333333
465,86,1.1,1.156666667
465,87,1.25,1.04
466,56,5.47,5.366666667
466,57,5.75,5.26
466,60,5.4,5.096666667
466,63,5,5.046666667
466,64,5.6,5.046666667
466,65,5.75,5.09
466,66,5.35,5.053333333
466,69,5,4.253333333
466,70,4.55,4.406666667
466,71,4.55,4.453333333
466,73,5.1,5.043333333
466,74,5.45,5.52
469,56,5.6,5.366666667
469,57,5.5,5.26
469,58,5.2,4.93
469,59,4.8,5.02
469,60,5.1,5.096666667
469,61,5.3,4.976666667
469,62,5.2,5.06
469,63,5.15,5.046666667
469,64,5.25,5.046666667
469,65,5.15,5.09
469,66,5.05,5.053333333
469,67,5.08,4.976666667
469,69,5,4.253333333
469,70,4.8,4.406666667
469,71,4.6,4.453333333
469,72,4.7,4.65
469,73,5.2,5.043333333
469,74,4.7,5.52
469,75,5.7,5.713333333
469,76,6.2,6.016666667
470,57,NaN,5.26
470,60,5,5.096666667
470,61,5.3,4.976666667
470,64,6,5.046666667
470,65,5.7,5.09
470,66,5.2,5.053333333
470,67,5.2,4.976666667
470,69,5.02,4.253333333
470,70,4.3,4.406666667
470,72,4.4,4.65
470,73,4.92,5.043333333
470,74,NaN,5.52
470,75,NaN,5.713333333
471,56,5.9,5.366666667
471,57,5.5,5.26
471,58,5.1,4.93
471,59,4.68,5.02
471,60,5.17,5.096666667
471,61,5.25,4.976666667
471,62,5.17,5.06
471,63,5.42,5.046666667
471,64,5.52,5.046666667
471,65,5.28,5.09
471,66,5.32,5.053333333
472,56,5.9,5.366666667
472,57,5.72,5.26
472,58,5,4.93
472,59,4.65,5.02
472,60,4.99,5.096666667
472,61,5.03,4.976666667
472,62,4.72,5.06
472,63,5.21,5.046666667
472,64,5.6,5.046666667
472,65,5.18,5.09
472,66,5.14,5.053333333
472,67,5,4.976666667
472,68,5.18,4.823333333
472,69,5.16,4.253333333
472,70,4.41,4.406666667
472,71,4.45,4.453333333
472,72,4.52,4.65
472,73,4.43,5.043333333
472,74,4.64,5.52
472,75,5.61,5.713333333
472,76,6.2,6.016666667
472,77,6.02,6.016666667
472,79,4.75,3.66
472,80,3.85,3.17
472,82,2.02,1.72
472,84,2.2,1.643333333
472,86,1.29,1.156666667
472,90,0.95,0.916666667
472,92,1.5,1.486666667
472,94,2.383,2.536666667
472,95,2.905,2.863333333
472,96,3.412,3.36
472,97,3.891,3.826666667
472,98,4.15,4.393333333
472,99,4.721,4.703333333
472,100,4.846,4.906666667
472,101,5.0439,4.903333333
472,102,4.81,4.983333333
472,103,4.8384,4.736666667
472,104,4.4748,4.303333333
472,105,4.3438,3.39
472,106,3.65,2.043333333
472,107,1.9847,1.626666667
472,108,1.6833,1.493333333
472,109,1.9033,0.296666667
472,110,0.7,0.213333333
472,111,0.13,0.173333333
472,112,0.3193,0.156666667
472,113,0.3058,0.056666667
472,114,0.2933,0.106666667
472,115,0.05,0.146666667
472,116,0.15,0.156666667
472,117,0.16,0.136666667
472,118,0.15,0.126666667
472,120,0.1,0.023333333
472,121,0.04,0.013333333
472,122,0.04,0.066666667
472,123,0.01,0.086666667
472,125,0.09,0.086666667
472,126,0.1,0.086666667
472,127,0.07,0.05
472,138,0.24,0.286666667
472,139,0.66,0.256666667
472,140,0.26,0.296666667
472,141,0.25,0.43
472,142,0.83,0.59
472,143,1.19,0.89
472,145,1.3,1.206666667
472,146,1.38,1.56
472,147,1.55,1.84
472,148,1.82,2.04
472,149,2.24,2.316666667
472,150,2.57,2.386666667
475,56,5.85,5.366666667
475,57,5.5,5.26
475,58,5.25,4.93
475,59,4.75,5.02
475,60,5,5.096666667
475,61,5.25,4.976666667
475,62,5.12,5.06
475,63,5.35,5.046666667
475,64,5.45,5.046666667
475,65,5.18,5.09
475,66,5,5.053333333
475,67,5,4.976666667
475,68,5.07,4.823333333
475,69,4.95,4.253333333
475,71,4.47,4.453333333
475,72,4.5,4.65
475,73,4.75,5.043333333
475,74,4.95,5.52
475,76,6.25,6.016666667
475,77,6,6.016666667
475,78,6.25,4.816666667
475,79,4.45,3.66
481,56,6,5.366666667
481,57,5.65,5.26
481,58,5.6,4.93
481,59,5,5.02
481,60,5.15,5.096666667
481,62,5.45,5.06
481,63,5.2,5.046666667
481,64,5.85,5.046666667
481,65,5.45,5.09
481,66,5.2,5.053333333
481,67,5.25,4.976666667
481,68,5.2,4.823333333
481,69,5,4.253333333
481,70,4.1,4.406666667
481,71,4.1,4.453333333
481,74,5.2,5.52
481,75,5.7,5.713333333
483,56,6.2,5.366666667
483,57,5.43,5.26
483,60,5.1,5.096666667
483,61,5.03,4.976666667
483,64,5.4,5.046666667
483,65,5.25,5.09
483,66,5.48,5.053333333
483,68,5.4,4.823333333
483,69,4.95,4.253333333
483,71,4.35,4.453333333
483,74,5.27,5.52
483,76,6.25,6.016666667
483,78,6,4.816666667
483,79,4.5,3.66
483,81,2.75,1.906666667
483,83,1.5,1.713333333
483,84,1.7,1.643333333
483,85,1.45,1.333333333
483,87,1.2,1.04
483,88,1.16,0.93
483,89,0.91,0.916666667
483,91,1.06,1.076666667
483,92,1.21,1.486666667
483,93,1.557,2.006666667
483,94,2.257,2.536666667
483,95,2.757,2.863333333
483,96,3.257,3.36
483,97,3.857,3.826666667
483,98,4.323,4.393333333
483,99,4.787,4.703333333
483,100,5.3233,4.906666667
483,101,5.3417,4.903333333
483,102,5.25,4.983333333
483,103,4.99,4.736666667
483,104,5,4.303333333
483,105,5.0667,3.39
483,106,4.05,2.043333333
483,107,2.6933,1.626666667
483,108,1.25,1.493333333
483,109,1.35,0.296666667
483,110,0.45,0.213333333
483,111,0.5,0.173333333
483,112,0.4,0.156666667
483,113,0.17,0.056666667
483,114,0.17,0.106666667
483,115,0.42,0.146666667
483,116,0.32,0.156666667
483,117,0.05,0.136666667
483,118,0.05,0.126666667
483,119,0.14,0.046666667
483,120,0.07,0.023333333
483,121,0.07,0.013333333
483,122,0.07,0.066666667
483,123,0.07,0.086666667
483,124,0.07,0.103333333
483,125,0.07,0.086666667
483,126,0.1,0.086666667
484,56,5.68,5.366666667
484,58,5.25,4.93
484,59,5.4,5.02
484,60,4.8,5.096666667
484,62,5.4,5.06
484,63,5.2,5.046666667
484,64,5.28,5.046666667
484,65,5.1,5.09
484,66,5.18,5.053333333
484,67,4.95,4.976666667
484,68,4.9,4.823333333
484,69,5.1,4.253333333
484,70,4.8,4.406666667
484,71,4.4,4.453333333
484,72,4.55,4.65
484,73,4.75,5.043333333
484,74,4.8,5.52
484,75,5.3,5.713333333
484,76,5.59,6.016666667
484,77,NaN,6.016666667
484,79,5.55,3.66
484,80,4.95,3.17
484,81,3.73,1.906666667
484,83,1.6,1.713333333
484,84,1.89,1.643333333
484,85,1.92,1.333333333
484,87,1.39,1.04
484,88,1.22,0.93
484,89,1.1,0.916666667
484,90,1.1,0.916666667
484,91,0.92,1.076666667
484,93,1.48,2.006666667
484,94,2,2.536666667
484,95,2.55,2.863333333
484,97,3.6,3.826666667
484,98,3.8,4.393333333
484,99,4.44,4.703333333
484,100,4.75,4.906666667
484,101,4.85,4.903333333
484,102,4.8,4.983333333
484,103,4.8,4.736666667
484,104,4.97,4.303333333
484,105,5.12,3.39
484,106,4.1,2.043333333
484,107,2.65,1.626666667
484,108,2,1.493333333
484,109,2.5,0.296666667
484,110,0.6,0.213333333
484,111,0.55,0.173333333
484,112,0.5,0.156666667
484,114,0.15,0.106666667
484,115,0.15,0.146666667
484,116,0.25,0.156666667
484,117,0.25,0.136666667
484,118,0.16,0.126666667
484,119,0.25,0.046666667
484,120,0.2,0.023333333
484,121,0.25,0.013333333
484,123,0.04,0.086666667
484,124,0.06,0.103333333
484,125,0.1,0.086666667
484,126,0.1,0.086666667
484,127,0.08,0.05
484,128,0.09,0.033333333
484,129,0.1,0.063333333
484,131,0.1,0.033333333
484,132,0.04,0.026666667
484,133,0.04,0.023333333
484,134,0.03,0.026666667
484,136,0.08,0.04
484,137,0.06,0.123333333
484,138,0.06,0.286666667
484,139,0.35,0.256666667
484,140,0.35,0.296666667
484,141,0.33,0.43
484,142,0.35,0.59
484,143,0.75,0.89
484,144,0.9,1.036666667
484,145,1.12,1.206666667
484,146,1.25,1.56
484,147,1.6,1.84
484,148,1.95,2.04
484,149,2.15,2.316666667
484,150,2.35,2.386666667
485,56,6,5.366666667
485,57,5.25,5.26
485,58,5,4.93
485,59,4.75,5.02
485,60,4.75,5.096666667
485,61,5,4.976666667
485,62,5,5.06
485,63,5,5.046666667
485,64,6.25,5.046666667
485,65,5.65,5.09
485,66,5.25,5.053333333
485,67,4.75,4.976666667
485,68,5.5,4.823333333
485,70,4.25,4.406666667
485,77,6.5,6.016666667
485,78,5.75,4.816666667
485,79,4.5,3.66
485,80,3.7,3.17
485,81,3.2,1.906666667
485,82,1.25,1.72
485,83,1,1.713333333
485,84,2,1.643333333
485,86,0.75,1.156666667
485,87,0.85,1.04
485,88,0.75,0.93
485,89,0.9,0.916666667
485,90,0.85,0.916666667
485,91,0.9,1.076666667
486,56,5.8,5.366666667
486,57,5.4,5.26
486,58,5.2,4.93
486,61,5.6,4.976666667
486,62,5.25,5.06
486,64,5.55,5.046666667
486,66,5.35,5.053333333
486,67,5.25,4.976666667
486,68,5.25,4.823333333
486,74,5.3,5.52
486,75,6.2,5.713333333
486,76,6.7,6.016666667
488,56,5.6,5.366666667
488,57,5.4,5.26
488,58,5.4,4.93
488,59,4.8,5.02
488,60,5.2,5.096666667
488,61,5.3,4.976666667
488,62,5.3,5.06
488,63,5.3,5.046666667
488,64,5.6,5.046666667
488,65,5.4,5.09
488,66,5.4,5.053333333
488,67,5.2,4.976666667
488,69,5.2,4.253333333
488,71,4.4,4.453333333
488,73,4.9,5.043333333
488,74,5.2,5.52
488,78,6.3,4.816666667
488,81,3.3,1.906666667
488,82,1.7,1.72
497,69,4.97,4.253333333
497,70,4.25,4.406666667
497,71,4.4,4.453333333
497,73,4.86,5.043333333
497,76,6.44,6.016666667
497,77,5.84,6.016666667
497,78,6.2,4.816666667
497,79,4.8,3.66
497,80,3.5,3.17
497,82,1.72,1.72
497,84,NaN,1.643333333
497,85,1.68,1.333333333
497,86,1.17,1.156666667
497,87,1.16,1.04
497,90,0.96,0.916666667
497,91,1,1.076666667
497,92,1.323,1.486666667
497,93,1.77,2.006666667
497,94,2.256,2.536666667
497,95,2.87,2.863333333
497,97,3.868,3.826666667
497,98,4.295,4.393333333
497,99,4.191,4.703333333
497,100,4.8966,4.906666667
497,101,4.9691,4.903333333
497,102,4.9447,4.983333333
497,103,4.9625,4.736666667
497,104,4.9532,4.303333333
497,105,4.6735,3.39
497,109,2.0528,0.296666667
497,110,0.6972,0.213333333
498,70,3.85,4.406666667
498,71,4.35,4.453333333
498,72,4.5,4.65
498,73,4.65,5.043333333
498,74,4.9,5.52
498,75,5.75,5.713333333
498,76,6.1,6.016666667
498,77,5.85,6.016666667
498,78,6.1,4.816666667
498,79,4.45,3.66
498,80,3.3,3.17
498,81,3.3,1.906666667
498,82,1.5,1.72
498,83,1.75,1.713333333
498,85,1.75,1.333333333
498,86,1.2,1.156666667
498,87,1.5,1.04
498,89,NaN,0.916666667
498,90,1.25,0.916666667
498,92,NaN,1.486666667
498,93,NaN,2.006666667
498,94,NaN,2.536666667
498,95,NaN,2.863333333
498,99,4.4,4.703333333
498,102,4.9,4.983333333
498,104,4.65,4.303333333
498,106,3.35,2.043333333
498,107,1.35,1.626666667
498,112,0.3,0.156666667
498,113,0.25,0.056666667
498,114,0.2,0.106666667
498,115,0.2,0.146666667
498,116,0.2,0.156666667
498,117,0.15,0.136666667
498,118,0.15,0.126666667
498,119,0.1,0.046666667
498,120,NaN,0.023333333
498,121,0.05,0.013333333
498,122,0.05,0.066666667
499,72,4.75,4.65
