MZ_data_mat_h31,MZ_data_mat_h32,MZ_data_mat_h33,MZ_data_mat_h34
9,2,10.4,9.316666667
9,3,11,7.906666667
9,4,10,8.106666667
9,5,9,8.396666667
9,6,8,9.14
9,7,8.5,8.8
9,8,8.2,9.17
9,9,8.5,9.796666667
9,10,NaN,10.32
9,11,8.8,8.803333333
9,12,9.2,8.183333333
9,14,9,7.106666667
9,15,8.6,7.166666667
9,16,7.5,6.896666667
9,17,8.6,6.14
9,18,7.2,5.523333333
9,19,7,5.353333333
9,21,5.6,5.656666667
9,22,5.6,6.043333333
9,23,5.9,5.863333333
9,24,5.6,5.723333333
9,25,5.8,6.21
9,28,5.8,8.54
9,29,7.3,8.41
9,30,7.6,7.843333333
12,1,NaN,12.42
12,2,NaN,9.316666667
12,4,NaN,8.106666667
12,6,NaN,9.14
12,7,8.5,8.8
12,8,8.1,9.17
12,9,8.5,9.796666667
12,10,8.7,10.32
12,11,9,8.803333333
12,12,10.1,8.183333333
12,14,9,7.106666667
12,17,7.35,6.14
12,18,6.9,5.523333333
12,20,6.85,5.536666667
12,21,5.1,5.656666667
12,22,5.2,6.043333333
12,23,6.1,5.863333333
12,24,6.4,5.723333333
12,27,6.2,7.726666667
12,28,6.4,8.54
12,31,9,7.653333333
12,32,8.8,7.76
12,33,8.3,7.746666667
12,34,7.9,7.476666667
13,1,NaN,12.42
13,2,14.5,9.316666667
13,4,12,8.106666667
13,6,9,9.14
13,8,8,9.17
13,9,8.2,9.796666667
13,10,8.3,10.32
13,11,8.7,8.803333333
13,12,9.22,8.183333333
13,13,9.75,7.46
13,16,8.5,6.896666667
13,17,8,6.14
13,18,7.7,5.523333333
13,19,7.7,5.353333333
13,20,7.5,5.536666667
13,22,5.8,6.043333333
13,29,7.7,8.41
15,4,14,8.106666667
15,12,11.5,8.183333333
15,13,11.5,7.46
15,15,10.25,7.166666667
15,16,7.25,6.896666667
15,17,7.15,6.14
15,18,7.3,5.523333333
15,20,5.9,5.536666667
15,21,5.35,5.656666667
15,22,4.75,6.043333333
15,23,4.85,5.863333333
15,24,6.1,5.723333333
15,25,6.6,6.21
15,26,5.5,7.01
15,27,6.1,7.726666667
15,28,7.5,8.54
15,30,8.65,7.843333333
15,31,8.4,7.653333333
15,33,7,7.746666667
15,34,7.25,7.476666667
15,35,7.6,6.99
16,1,12,12.42
16,2,14,9.316666667
16,3,12.5,7.906666667
16,4,10,8.106666667
16,5,10,8.396666667
16,7,8,8.8
16,8,7.9,9.17
16,9,8.5,9.796666667
16,10,9.2,10.32
16,12,10,8.183333333
19,1,13,12.42
19,2,13.5,9.316666667
19,3,12.5,7.906666667
19,4,12.2,8.106666667
19,5,9.2,8.396666667
19,6,6.5,9.14
19,7,7.8,8.8
19,8,8,9.17
19,9,9,9.796666667
19,10,9,10.32
19,11,9,8.803333333
19,12,10.5,8.183333333
19,13,11.3,7.46
19,14,9.8,7.106666667
19,15,8.4,7.166666667
20,2,14,9.316666667
20,4,11.6,8.106666667
20,5,11.6,8.396666667
20,9,8.4,9.796666667
20,11,8.91,8.803333333
20,12,10.1,8.183333333
20,14,9.1,7.106666667
20,15,9,7.166666667
20,16,8.9,6.896666667
20,17,8.2,6.14
20,18,7.1,5.523333333
20,19,7.3,5.353333333
20,20,7,5.536666667
20,21,6.2,5.656666667
20,23,5.7,5.863333333
20,24,5.9,5.723333333
20,26,6.5,7.01
20,27,6,7.726666667
20,28,5.8,8.54
20,29,6,8.41
20,32,8,7.76
20,33,8.3,7.746666667
20,35,7.7,6.99
20,36,8.2,6.023333333
20,38,7.33,5.376666667
20,40,6.1,3.893333333
20,42,5.5,3.083333333
20,43,4.9,3.07
20,45,2.4,2.966666667
20,46,3.1,3.003333333
20,47,3.7,3.06
20,48,2.97,3.243333333
20,49,2.98,3.986666667
20,50,2.98,4.476666667
20,51,3.3,5.28
20,52,3.28,5.736666667
20,54,4.8,5.366666667
20,55,5.99,5.26
20,56,6.1,4.93
20,57,5.6,5.02
20,58,5.62,5.096666667
20,59,5.25,4.976666667
20,61,5,5.046666667
20,63,4.99,5.09
20,64,5.07,5.053333333
20,66,5.06,4.823333333
20,67,5.07,4.253333333
20,69,4.97,4.453333333
20,70,4.76,4.65
20,72,4.49,5.52
20,73,4.4,5.713333333
20,74,4.6,6.016666667
20,75,5.18,6.016666667
20,76,6,4.816666667
20,77,5.77,3.66
20,78,6.03,3.17
20,79,6.01,1.906666667
20,80,4.6,1.72
20,81,3.68,1.713333333
20,82,3.1,1.643333333
20,83,1.99,1.333333333
20,84,1.75,1.156666667
20,85,1.7,1.04
20,86,1.6,0.93
20,87,1.33,0.916666667
20,88,1.2,0.916666667
20,89,1.14,1.076666667
20,90,1,1.486666667
20,91,0.96,2.006666667
20,92,0.95,2.536666667
20,93,1.3,2.863333333
20,94,1.56,3.36
20,95,2.05,3.826666667
20,98,3.93,4.906666667
20,99,3.91,4.903333333
20,100,4.97,4.983333333
20,101,4.69,4.736666667
20,102,4.92,4.303333333
20,103,4.96,3.39
20,104,4.95,2.043333333
20,105,4.8,1.626666667
20,106,4.3,1.493333333
20,108,3.31,0.213333333
20,109,2.43,0.173333333
20,112,0.4,0.106666667
23,1,14.6,12.42
23,2,13,9.316666667
23,3,10.9,7.906666667
23,5,10.5,8.396666667
23,6,7,9.14
23,8,7.67,9.17
23,9,8.1,9.796666667
23,10,8.7,10.32
23,12,8.9,8.183333333
23,14,10.3,7.106666667
23,15,10.7,7.166666667
23,16,8.8,6.896666667
23,17,8.84,6.14
23,18,8.1,5.523333333
23,20,6.9,5.536666667
23,21,5.1,5.656666667
30,1,14,12.42
30,2,13.5,9.316666667
30,3,13,7.906666667
30,4,12.4,8.106666667
30,5,12.6,8.396666667
30,6,8.2,9.14
30,7,8.3,8.8
30,8,8.6,9.17
30,9,10.4,9.796666667
30,10,9.78,10.32
30,11,10,8.803333333
30,12,10.4,8.183333333
30,13,10.4,7.46
30,14,10,7.106666667
30,15,10,7.166666667
30,16,9.75,6.896666667
30,17,7.95,6.14
30,18,7.43,5.523333333
30,19,7.2,5.353333333
30,20,7.2,5.536666667
30,21,6.7,5.656666667
30,22,6.01,6.043333333
30,23,6.2,5.863333333
30,24,6.15,5.723333333
30,25,5.82,6.21
30,26,6.6,7.01
30,27,6.6,7.726666667
30,28,6.65,8.54
30,29,7.26,8.41
30,30,7.6,7.843333333
30,31,9,7.653333333
30,32,8.7,7.76
30,33,8.5,7.746666667
30,34,8.15,7.476666667
30,35,7.89,6.99
30,36,8.25,6.023333333
30,38,7.75,5.376666667
30,40,7.1,3.893333333
30,41,5.92,3.68
30,42,5.3,3.083333333
30,43,4.78,3.07
30,44,4.4,2.96
30,45,4.05,2.966666667
30,46,3.22,3.003333333
30,47,4,3.06
30,48,3.85,3.243333333
30,50,3.4,4.476666667
31,1,10.5,12.42
31,2,10,9.316666667
31,3,9.5,7.906666667
31,4,9.25,8.106666667
31,6,8,9.14
31,8,7,9.17
31,10,9,10.32
31,12,10.8,8.183333333
31,13,11.3,7.46
31,14,10.5,7.106666667
31,16,8.45,6.896666667
31,17,9.7,6.14
31,20,7.7,5.536666667
35,1,12.5,12.42
35,2,14.5,9.316666667
35,3,13.6,7.906666667
35,4,12.2,8.106666667
35,5,NaN,8.396666667
35,6,8.5,9.14
35,7,8,8.8
35,8,7.5,9.17
35,9,7.3,9.796666667
35,10,7.3,10.32
35,11,NaN,8.803333333
35,12,NaN,8.183333333
35,14,NaN,7.106666667
35,15,NaN,7.166666667
35,16,8.5,6.896666667
35,17,8.9,6.14
35,18,8.2,5.523333333
35,19,7.9,5.353333333
35,20,6.19,5.536666667
35,21,5.98,5.656666667
35,22,5.37,6.043333333
35,23,5.7,5.863333333
35,24,6.1,5.723333333
35,25,6.2,6.21
35,26,6.4,7.01
35,27,6.6,7.726666667
35,28,6.6,8.54
35,29,7.3,8.41
35,30,7.7,7.843333333
35,31,8.9,7.653333333
35,32,8.4,7.76
35,33,7.5,7.746666667
35,34,7.4,7.476666667
35,35,7.73,6.99
35,36,8.02,6.023333333
35,37,7.52,5.56
35,38,7.08,5.376666667
35,39,6.4,4.54
35,40,6.5,3.893333333
35,41,6.7,3.68
35,42,5.7,3.083333333
35,43,4.1,3.07
35,44,4.5,2.96
40,1,13.2,12.42
40,2,13.25,9.316666667
40,3,13.2,7.906666667
40,4,12.8,8.106666667
40,6,7.96,9.14
40,7,7.42,8.8
40,8,7.4,9.17
40,9,9.11,9.796666667
40,10,7.96,10.32
40,11,8.83,8.803333333
40,12,9.69,8.183333333
40,13,10.9,7.46
40,14,9.2,7.106666667
40,15,7.8,7.166666667
40,16,7.25,6.896666667
40,17,7.13,6.14
40,18,7.06,5.523333333
40,19,7,5.353333333
40,20,5.19,5.536666667
40,21,5.6,5.656666667
40,22,5.07,6.043333333
40,23,5.96,5.863333333
40,24,5.75,5.723333333
40,26,5.78,7.01
40,27,5.88,7.726666667
40,28,6.63,8.54
40,30,7.92,7.843333333
40,31,7.92,7.653333333
40,32,7.31,7.76
40,34,7.55,7.476666667
40,35,7.63,6.99
40,36,7.56,6.023333333
40,38,6.64,5.376666667
40,39,6.34,4.54
40,40,5.6,3.893333333
40,42,5.19,3.083333333
40,43,4.35,3.07
40,44,4.36,2.96
40,46,3.17,3.003333333
40,47,3.15,3.06
40,51,3.81,5.28
40,52,4.62,5.736666667
40,53,4.74,5.596666667
40,54,5.36,5.366666667
40,55,6.09,5.26
40,56,6.09,4.93
40,57,5.58,5.02
40,58,5.12,5.096666667
40,59,4.72,4.976666667
40,60,5.07,5.06
40,61,5.09,5.046666667
40,63,5.02,5.09
40,64,5.49,5.053333333
40,66,5.28,4.823333333
40,67,5.1,4.253333333
40,68,5.09,4.406666667
40,70,4.2,4.65
40,71,4.27,5.043333333
40,72,4.87,5.52
40,73,5.01,5.713333333
40,74,5.05,6.016666667
40,75,5.76,6.016666667
40,77,6.1,3.66
40,78,6.1,3.17
40,79,5.19,1.906666667
40,80,3.71,1.72
40,81,3.17,1.713333333
40,82,1.9,1.643333333
40,83,2.01,1.333333333
40,84,2.58,1.156666667
40,85,1.9,1.04
40,86,1.79,0.93
40,87,1.58,0.916666667
40,88,1.36,0.916666667
40,89,1.37,1.076666667
40,90,1.45,1.486666667
40,91,1.5,2.006666667
40,93,2.1,2.863333333
43,1,12.5,12.42
43,5,8,8.396666667
43,6,7.5,9.14
43,7,8,8.8
43,8,8.3,9.17
43,9,8.3,9.796666667
43,10,8,10.32
43,11,8.25,8.803333333
43,12,11,8.183333333
43,13,11.5,7.46
43,14,10,7.106666667
43,15,9,7.166666667
43,16,NaN,6.896666667
43,17,6.5,6.14
43,18,6.51,5.523333333
43,19,6.5,5.353333333
43,21,6.05,5.656666667
43,22,6,6.043333333
43,23,6.5,5.863333333
43,24,6.5,5.723333333
43,25,6.4,6.21
43,26,6.7,7.01
43,28,7.9,8.54
43,29,8,8.41
47,2,12,9.316666667
47,3,12.5,7.906666667
47,4,12.2,8.106666667
47,5,10.8,8.396666667
47,6,8.8,9.14
47,7,8.7,8.8
47,8,8.62,9.17
47,9,9.65,9.796666667
47,10,9.6,10.32
47,11,9.3,8.803333333
51,4,12.4,8.106666667
51,5,8.8,8.396666667
51,6,7.6,9.14
51,7,7.5,8.8
51,10,8.7,10.32
51,14,10,7.106666667
51,17,7.3,6.14
51,19,7.2,5.353333333
51,20,6.3,5.536666667
51,21,5.7,5.656666667
51,22,5.1,6.043333333
51,23,5.7,5.863333333
51,24,5.95,5.723333333
51,25,6,6.21
51,26,5.9,7.01
51,30,7.6,7.843333333
51,31,8.2,7.653333333
51,33,8,7.746666667
51,34,7.5,7.476666667
60,3,10.4,7.906666667
60,4,11.7,8.106666667
60,5,10.5,8.396666667
60,6,7.4,9.14
60,7,6.7,8.8
60,8,7,9.17
60,9,7.8,9.796666667
60,10,8.1,10.32
60,11,8.3,8.803333333
60,12,10.2,8.183333333
60,13,10.2,7.46
60,14,9.2,7.106666667
60,16,7.3,6.896666667
60,17,7,6.14
60,18,7,5.523333333
60,19,7,5.353333333
60,20,5.8,5.536666667
60,21,5,5.656666667
60,22,5,6.043333333
60,23,5,5.863333333
60,24,6,5.723333333
60,25,6,6.21
60,26,5.5,7.01
60,27,5.5,7.726666667
60,28,6,8.54
60,29,7,8.41
60,30,6.8,7.843333333
60,31,7.8,7.653333333
60,32,7.8,7.76
60,33,7.5,7.746666667
60,34,7,7.476666667
60,35,7,6.99
60,36,7,6.023333333
60,37,7,5.56
60,38,7,5.376666667
60,39,6.3,4.54
60,40,5.7,3.893333333
60,41,6,3.68
60,42,5,3.083333333
60,43,4.2,3.07
60,44,4.4,2.96
60,45,3.5,2.966666667
60,46,3.5,3.003333333
60,47,3.8,3.06
60,48,4,3.243333333
60,49,4,3.986666667
62,1,11,12.42
62,2,10,9.316666667
62,3,NaN,7.906666667
62,4,9,8.106666667
62,5,8.5,8.396666667
62,6,7,9.14
62,7,7.3,8.8
62,8,7,9.17
62,9,8.7,9.796666667
62,10,7,10.32
62,11,6.5,8.803333333
62,12,NaN,8.183333333
62,13,9,7.46
62,14,8.2,7.106666667
62,15,7,7.166666667
62,16,7,6.896666667
62,17,6,6.14
62,18,6,5.523333333
62,19,6.2,5.353333333
62,20,5.5,5.536666667
62,22,5.6,6.043333333
62,23,5.6,5.863333333
62,24,6.2,5.723333333
62,25,6.3,6.21
62,26,5,7.01
62,27,5.5,7.726666667
62,28,NaN,8.54
62,29,7.2,8.41
62,30,7.1,7.843333333
62,31,8.6,7.653333333
62,32,8,7.76
62,33,6.8,7.746666667
62,34,6.5,7.476666667
62,35,6.75,6.99
62,36,7,6.023333333
62,37,6.75,5.56
62,38,6.5,5.376666667
62,39,6,4.54
62,40,6.1,3.893333333
62,41,6.2,3.68
62,42,4.9,3.083333333
62,43,3.6,3.07
62,44,4.5,2.96
62,45,3.75,2.966666667
62,46,3.3,3.003333333
65,1,13.8,12.42
65,3,9.6,7.906666667
65,4,11.8,8.106666667
65,5,11,8.396666667
65,7,7.5,8.8
65,9,8.65,9.796666667
65,11,9.65,8.803333333
65,12,NaN,8.183333333
65,13,10.65,7.46
65,15,8.4,7.166666667
65,16,8.55,6.896666667
65,17,7.7,6.14
65,18,7.2,5.523333333
65,19,7.2,5.353333333
65,20,6.2,5.536666667
65,21,5.8,5.656666667
65,22,5.25,6.043333333
65,23,5.5,5.863333333
65,24,6.75,5.723333333
65,25,7.3,6.21
65,27,4.95,7.726666667
65,34,6.75,7.476666667
65,36,7.45,6.023333333
65,37,7.25,5.56
65,38,7.03,5.376666667
65,39,5.5,4.54
65,40,5.93,3.893333333
65,41,6.2,3.68
65,42,5.35,3.083333333
65,43,4.68,3.07
65,44,4.65,2.96
65,45,4.6,2.966666667
65,46,3.87,3.003333333
65,47,4.08,3.06
65,48,3.45,3.243333333
65,49,3.3,3.986666667
65,50,3.17,4.476666667
65,51,3.25,5.28
65,52,3.6,5.736666667
65,53,3.95,5.596666667
65,54,5.1,5.366666667
65,55,6.08,5.26
65,56,6.4,4.93
65,57,5.5,5.02
65,58,4.75,5.096666667
65,59,4.75,4.976666667
65,60,5,5.06
65,61,5.35,5.046666667
65,62,5,5.046666667
65,63,5.05,5.09
65,64,5.5,5.053333333
65,65,5,4.976666667
65,66,4.95,4.823333333
65,67,4.4,4.253333333
65,68,4.9,4.406666667
65,69,4.8,4.453333333
65,70,3.8,4.65
65,71,4.2,5.043333333
65,72,4,5.52
65,73,4.9,5.713333333
65,74,5,6.016666667
65,75,6.1,6.016666667
65,76,6.2,4.816666667
65,77,6,3.66
65,78,5.6,3.17
65,79,4.7,1.906666667
65,80,3.7,1.72
65,81,3.3,1.713333333
65,82,2.2,1.643333333
65,83,1.9,1.333333333
65,84,2,1.156666667
65,86,1.8,0.93
65,87,1.1,0.916666667
65,88,1.2,0.916666667
65,89,1.1,1.076666667
65,90,1.1,1.486666667
65,92,1.5,2.536666667
65,93,3.1,2.863333333
65,94,3.5,3.36
65,95,3.4,3.826666667
65,96,3.4,4.393333333
65,97,3.9,4.703333333
65,98,4.3,4.906666667
65,99,4.6,4.903333333
65,100,4.8,4.983333333
65,101,5.1,4.736666667
65,102,5,4.303333333
65,104,5.2,2.043333333
65,105,5.1,1.626666667
66,1,NaN,12.42
66,2,NaN,9.316666667
66,4,NaN,8.106666667
66,5,9.5,8.396666667
66,6,7.3,9.14
66,7,8.3,8.8
66,8,8.5,9.17
66,9,9,9.796666667
66,10,8.9,10.32
66,11,9.1,8.803333333
66,12,9.7,8.183333333
66,13,9.7,7.46
66,14,9,7.106666667
66,15,8.8,7.166666667
66,16,7.4,6.896666667
66,17,7.5,6.14
66,19,7.7,5.353333333
66,20,7.1,5.536666667
66,22,5.9,6.043333333
66,23,6.3,5.863333333
66,24,6.3,5.723333333
66,25,6.3,6.21
66,26,6.2,7.01
66,27,5.9,7.726666667
66,28,6.8,8.54
66,29,7.1,8.41
66,31,8.4,7.653333333
66,34,7.5,7.476666667
67,2,11.5,9.316666667
67,3,11.7,7.906666667
67,4,12,8.106666667
67,6,7.5,9.14
67,7,7,8.8
67,8,7.7,9.17
67,9,8.3,9.796666667
67,10,8.6,10.32
67,13,9.8,7.46
67,14,9.6,7.106666667
67,17,7.75,6.14
68,1,15,12.42
68,2,12.5,9.316666667
68,3,13.5,7.906666667
68,4,12.2,8.106666667
68,5,9.8,8.396666667
68,6,8.8,9.14
68,8,8.5,9.17
68,9,9.4,9.796666667
68,11,9.7,8.803333333
68,12,10.4,8.183333333
68,13,11,7.46
68,14,9.7,7.106666667
68,15,9.5,7.166666667
68,16,8,6.896666667
68,17,8.3,6.14
68,18,7.45,5.523333333
68,19,7.5,5.353333333
68,20,6.3,5.536666667
68,21,5.65,5.656666667
68,22,5.3,6.043333333
69,1,15,12.42
69,2,NaN,9.316666667
69,3,12.5,7.906666667
69,4,12,8.106666667
69,5,10.7,8.396666667
69,6,8.5,9.14
69,7,8.5,8.8
69,11,9,8.803333333
69,13,12.5,7.46
69,17,6.8,6.14
69,18,6.5,5.523333333
69,19,6.8,5.353333333
69,20,6.5,5.536666667
69,21,5.65,5.656666667
69,24,6.5,5.723333333
69,25,6.8,6.21
69,26,6.5,7.01
69,29,7.5,8.41
69,30,7.1,7.843333333
69,31,7.5,7.653333333
69,33,7,7.746666667
69,34,7.2,7.476666667
70,1,14.5,12.42
70,2,14,9.316666667
70,3,14.7,7.906666667
70,4,14.8,8.106666667
70,5,11.2,8.396666667
70,6,9.5,9.14
70,7,9.5,8.8
70,8,8.7,9.17
70,9,9.2,9.796666667
70,10,10,10.32
70,11,11,8.803333333
70,12,10.8,8.183333333
70,13,10.7,7.46
70,14,8.9,7.106666667
70,15,9.7,7.166666667
70,16,8.8,6.896666667
70,17,7.9,6.14
70,18,7.4,5.523333333
70,19,7.5,5.353333333
70,20,5.4,5.536666667
70,21,4.8,5.656666667
70,22,4.6,6.043333333
70,23,5.7,5.863333333
70,24,5.5,5.723333333
70,25,5.7,6.21
70,26,5.4,7.01
70,27,6.7,7.726666667
70,28,7.6,8.54
70,29,7.6,8.41
70,30,7.2,7.843333333
70,31,7.8,7.653333333
70,32,7.2,7.76
70,33,6.8,7.746666667
70,34,6.7,7.476666667
70,36,7.7,6.023333333
70,37,7.1,5.56
70,38,6.4,5.376666667
70,40,6.3,3.893333333
72,1,12,12.42
72,2,NaN,9.316666667
72,3,11.75,7.906666667
72,4,11.7,8.106666667
72,5,NaN,8.396666667
72,6,7,9.14
72,8,7.5,9.17
72,9,7.5,9.796666667
72,11,8.5,8.803333333
72,12,9.8,8.183333333
72,14,8.75,7.106666667
72,15,7.5,7.166666667
72,18,6.75,5.523333333
72,19,7,5.353333333
72,20,7.5,5.536666667
72,22,4.7,6.043333333
72,23,5,5.863333333
72,24,5.5,5.723333333
72,25,5,6.21
72,26,5,7.01
72,27,5.3,7.726666667
72,29,NaN,8.41
72,30,6.75,7.843333333
75,1,12,12.42
75,2,12,9.316666667
75,3,11,7.906666667
75,4,10.5,8.106666667
75,5,10,8.396666667
75,6,9,9.14
75,8,7.3,9.17
75,12,10.9,8.183333333
75,16,9.75,6.896666667
75,17,8.75,6.14
79,1,13.4,12.42
79,2,10.5,9.316666667
79,3,14,7.906666667
79,4,12.6,8.106666667
79,5,11,8.396666667
79,6,7.7,9.14
79,7,8.5,8.8
79,8,7.9,9.17
79,9,9.2,9.796666667
79,10,9.2,10.32
79,14,11.5,7.106666667
79,15,8.8,7.166666667
79,16,7.1,6.896666667
79,17,6.4,6.14
79,18,6.5,5.523333333
79,20,6.3,5.536666667
79,21,6.7,5.656666667
79,22,5.9,6.043333333
79,23,6,5.863333333
79,24,6.1,5.723333333
79,25,5.3,6.21
79,26,7.5,7.01
80,2,13.7,9.316666667
80,4,12.2,8.106666667
80,5,10.6,8.396666667
80,7,7.7,8.8
80,8,7.7,9.17
80,9,9.4,9.796666667
80,10,7.9,10.32
80,13,10.6,7.46
80,17,7,6.14
80,18,7,5.523333333
80,19,6.8,5.353333333
80,22,5.2,6.043333333
80,24,6.6,5.723333333
82,1,12.1,12.42
82,2,8.7,9.316666667
82,7,7.6,8.8
82,8,7.1,9.17
82,9,8.05,9.796666667
82,10,8,10.32
82,11,8.85,8.803333333
82,12,10.7,8.183333333
82,13,11,7.46
82,14,11,7.106666667
82,15,8.85,7.166666667
82,16,7.7,6.896666667
82,17,8.3,6.14
82,18,7.6,5.523333333
82,19,7.3,5.353333333
82,20,6.2,5.536666667
82,21,4.9,5.656666667
82,22,5.1,6.043333333
82,23,5.6,5.863333333
82,24,6.3,5.723333333
82,25,6.5,6.21
82,26,5.5,7.01
82,27,5.6,7.726666667
82,31,9.2,7.653333333
82,32,8.5,7.76
82,35,6.4,6.99
84,1,14,12.42
84,2,14,9.316666667
84,4,13,8.106666667
84,5,8,8.396666667
84,6,7.3,9.14
84,7,8,8.8
84,9,10.5,9.796666667
84,10,9.7,10.32
84,11,9.8,8.803333333
84,12,12,8.183333333
84,14,10,7.106666667
84,15,9.5,7.166666667
84,16,9.5,6.896666667
84,17,8.2,6.14
84,18,8,5.523333333
84,19,7.5,5.353333333
84,20,6,5.536666667
84,21,4.5,5.656666667
84,22,4.6,6.043333333
84,24,6.8,5.723333333
84,25,7.5,6.21
84,26,8,7.01
84,28,9,8.54
84,29,9,8.41
84,30,8.7,7.843333333
84,31,10.5,7.653333333
84,32,9,7.76
84,33,8.5,7.746666667
84,34,7.75,7.476666667
84,35,8,6.99
84,36,NaN,6.023333333
84,37,6.5,5.56
84,38,6.5,5.376666667
84,39,6.2,4.54
84,40,6,3.893333333
84,41,6.7,3.68
84,42,4.75,3.083333333
84,43,3.3,3.07
84,44,3,2.96
84,45,2.5,2.966666667
84,46,2.6,3.003333333
84,48,NaN,3.243333333
84,49,3.2,3.986666667
84,50,3.1,4.476666667
84,51,4.1,5.28
84,52,5.5,5.736666667
84,53,6,5.596666667
84,54,7.1,5.366666667
84,55,7.5,5.26
84,56,6.5,4.93
84,57,6.4,5.02
84,58,5.9,5.096666667
84,59,5,4.976666667
84,60,5.5,5.06
84,61,6.1,5.046666667
84,62,5.5,5.046666667
84,63,5.3,5.09
84,64,6.1,5.053333333
84,65,5.8,4.976666667
84,66,5.3,4.823333333
84,67,5.4,4.253333333
84,68,NaN,4.406666667
84,70,3.3,4.65
84,71,4,5.043333333
84,72,4.5,5.52
84,73,5.1,5.713333333
84,74,4.9,6.016666667
84,75,5.9,6.016666667
84,76,6.8,4.816666667
84,77,5.5,3.66
84,78,5.5,3.17
84,79,4,1.906666667
84,80,3.3,1.72
84,81,3.4,1.713333333
84,82,1.5,1.643333333
84,83,1.8,1.333333333
84,84,NaN,1.156666667
84,85,1.7,1.04
84,86,1.2,0.93
84,88,1,0.916666667
84,89,0.9,1.076666667
84,90,1.2,1.486666667
84,92,2,2.536666667
84,93,2.5,2.863333333
84,94,2.9,3.36
84,96,4.4,4.393333333
84,97,4.9,4.703333333
84,98,5.5,4.906666667
84,100,5.5,4.983333333
84,101,5.9,4.736666667
84,102,5.3,4.303333333
84,103,5.25,3.39
84,104,5.2,2.043333333
84,105,4.5,1.626666667
84,106,3.5,1.493333333
84,108,1.9,0.213333333
84,109,1.7,0.173333333
84,110,0.6,0.156666667
84,112,0.2,0.106666667
84,113,0.3,0.146666667
84,114,0.2,0.156666667
86,1,9.4,12.42
86,3,12,7.906666667
86,5,10.6,8.396666667
86,11,7.8,8.803333333
86,12,8.6,8.183333333
86,13,9.3,7.46
86,16,10,6.896666667
86,21,5.5,5.656666667
86,23,5.9,5.863333333
86,24,6.9,5.723333333
86,25,7.4,6.21
87,1,14,12.42
87,3,NaN,7.906666667
87,5,NaN,8.396666667
87,6,6,9.14
87,7,7,8.8
87,8,7.1,9.17
87,10,NaN,10.32
87,11,9.1,8.803333333
87,13,11.7,7.46
87,15,9.5,7.166666667
87,16,8,6.896666667
87,26,NaN,7.01
87,27,NaN,7.726666667
87,28,NaN,8.54
87,33,6.5,7.746666667
87,34,6.5,7.476666667
94,5,NaN,8.396666667
94,6,8.5,9.14
94,7,7.55,8.8
94,8,7.4,9.17
94,9,8.7,9.796666667
94,10,8.5,10.32
94,12,9.9,8.183333333
94,14,9,7.106666667
94,15,7.1,7.166666667
94,16,8.4,6.896666667
94,18,6.5,5.523333333
94,19,6.5,5.353333333
94,21,5.78,5.656666667
94,22,5.2,6.043333333
94,23,5.53,5.863333333
94,24,6.1,5.723333333
94,25,6.35,6.21
94,26,5.12,7.01
94,28,6.1,8.54
94,29,7.6,8.41
94,31,7.5,7.653333333
94,32,7.3,7.76
94,35,7.1,6.99
94,37,6.6,5.56
94,39,5.6,4.54
94,40,6,3.893333333
94,41,6.1,3.68
94,42,4.6,3.083333333
94,43,4.4,3.07
94,44,4.1,2.96
94,45,3.5,2.966666667
94,46,3.3,3.003333333
94,47,3.7,3.06
94,48,3.5,3.243333333
94,49,NaN,3.986666667
94,50,3.1,4.476666667
94,51,3.6,5.28
94,52,4.6,5.736666667
94,53,5.4,5.596666667
94,54,5.5,5.366666667
94,56,5.2,4.93
94,57,4.5,5.02
94,58,4.5,5.096666667
94,59,4.4,4.976666667
94,60,5.4,5.06
94,61,5.9,5.046666667
94,63,5.4,5.09
94,64,5.8,5.053333333
94,65,5.5,4.976666667
94,66,5.4,4.823333333
94,68,4.6,4.406666667
94,69,4.3,4.453333333
94,71,4.48,5.043333333
94,72,4.38,5.52
94,73,5.11,5.713333333
94,75,5.71,6.016666667
94,79,4.2,1.906666667
94,80,3.2,1.72
99,7,7.08,8.8
99,8,8.24,9.17
99,9,8.38,9.796666667
99,10,8.1,10.32
99,11,8.32,8.803333333
99,14,8.3,7.106666667
99,15,8.2,7.166666667
99,16,7.4,6.896666667
99,17,8.1,6.14
99,18,7.7,5.523333333
99,19,7,5.353333333
99,20,6.8,5.536666667
99,25,6.3,6.21
99,27,5.95,7.726666667
99,28,6.5,8.54
99,29,6.6,8.41
99,30,8.1,7.843333333
99,31,8.2,7.653333333
99,32,7.9,7.76
99,33,7.8,7.746666667
99,35,8.2,6.99
99,37,7.2,5.56
99,39,6.4,4.54
99,40,6,3.893333333
99,41,5.9,3.68
99,42,5.5,3.083333333
99,43,4.2,3.07
99,44,4.3,2.96
99,46,3.3,3.003333333
99,47,3.2,3.06
99,48,3.2,3.243333333
99,49,3.4,3.986666667
99,50,3.5,4.476666667
99,51,3.8,5.28
99,53,4.8,5.596666667
99,55,6.24,5.26
99,56,5.8,4.93
99,58,5.4,5.096666667
99,60,4.9,5.06
99,62,5.3,5.046666667
99,64,5.3,5.053333333
99,66,4.8,4.823333333
99,68,5.7,4.406666667
99,70,3.8,4.65
99,71,4.2,5.043333333
99,74,5.7,6.016666667
99,78,6.1,3.17
99,79,5.4,1.906666667
